,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
1294,0.34,Good,E,SI1,60.5,60.1,4.5,4.53,2.73,608.6422973678968
1295,0.3,Very Good,E,VS2,62.6,58.0,4.25,4.28,2.67,585.285316815128
1296,0.85,Ideal,E,SI2,62.8,57.0,6.06,6.01,3.79,3178.4762372467967
1297,1.0,Very Good,E,SI1,60.9,59.0,6.38,6.43,3.9,4808.195498531306
1298,0.41,Premium,G,VS2,62.6,59.0,4.73,4.76,2.97,961.5642304621579
1299,1.5,Premium,G,VS2,60.3,60.0,7.34,7.26,4.4,11247.191901525961
1300,0.72,Very Good,H,SI2,63.3,57.0,5.7,5.67,3.6,1934.6619976189681
1301,0.33,Premium,G,VS1,62.0,59.0,4.42,4.36,2.72,742.1219760075726
1302,0.39,Ideal,E,IF,61.5,55.5,4.68,4.72,2.88,1684.0436270743503
1303,0.4,Ideal,E,VS2,61.4,57.0,4.78,4.75,2.92,1069.8933382039272
1304,1.01,Good,F,SI1,63.5,59.0,6.29,6.38,4.02,4567.527949837901
1305,1.02,Ideal,I,SI2,60.6,56.0,6.57,6.53,3.97,3618.275678190585
1306,1.01,Ideal,D,SI1,63.0,56.0,6.36,6.41,4.02,5520.38060534792
1307,0.7,Ideal,F,SI1,61.8,56.0,5.68,5.75,3.53,2487.6769038382185
1308,0.57,Very Good,F,VS2,59.5,57.0,5.39,5.43,3.22,1863.7777724831185
1309,1.5,Very Good,F,SI1,63.9,58.0,7.12,7.16,4.56,10048.203674411125
1310,1.01,Premium,J,SI2,59.3,56.0,6.51,6.45,3.84,3103.97365165889
1311,0.51,Ideal,D,VS2,61.2,55.0,5.17,5.13,3.15,1818.5903581387788
1312,1.0,Premium,E,SI2,61.7,58.0,6.39,6.34,3.93,4192.126443740454
1313,0.71,Premium,E,VVS1,62.5,57.0,5.67,5.62,3.53,4285.192868946671
1314,0.52,Very Good,D,VVS2,59.8,55.0,5.28,5.35,3.18,2099.1996812859456
1315,0.4,Good,I,IF,62.3,62.0,4.69,4.72,2.93,971.0929877595561
1316,0.81,Premium,I,VVS2,62.9,59.0,5.95,5.84,3.71,3093.307707893539
1317,0.53,Ideal,F,VVS2,61.3,55.0,5.23,5.27,3.22,2040.780985192367
1318,2.02,Premium,I,SI2,59.4,59.0,8.25,8.21,4.89,12353.11404494617
1319,2.11,Ideal,I,SI1,61.0,57.0,8.37,8.29,5.08,15210.807945466737
1320,1.15,Ideal,D,VS2,58.5,57.0,6.96,6.93,4.06,8433.863019484485
1321,0.7,Premium,I,VVS2,60.1,59.0,5.8,5.72,3.46,2364.908995587537
1322,1.07,Premium,F,SI1,61.7,56.0,6.66,6.5,4.06,5431.315887936028
1323,0.56,Ideal,H,SI1,61.9,54.0,5.3,5.33,3.29,1460.8615738308877
1324,1.74,Ideal,G,VS2,62.9,57.0,7.68,7.64,4.82,15372.21062748403
1325,0.31,Very Good,G,VVS2,62.2,56.0,4.31,4.34,2.69,639.0238627328534
1326,0.5,Very Good,H,VVS2,62.9,56.0,5.03,5.08,3.18,1427.6463428581933
1327,1.07,Ideal,D,VVS2,60.3,56.0,6.63,6.68,4.01,8802.924884194064
1328,0.3,Premium,G,VS1,61.8,59.0,4.37,4.34,2.69,619.4299377963979
1329,0.51,Ideal,E,SI1,62.1,55.0,5.09,5.15,3.18,1432.03946249969
1330,0.91,Very Good,G,SI1,63.5,58.0,6.15,6.04,3.87,3629.0220215082322
1331,0.3,Very Good,H,SI1,61.3,58.0,4.29,4.33,2.64,437.24214649031364
1332,0.7,Ideal,F,VS2,61.0,55.0,5.74,5.79,3.52,2940.537535976499
1333,0.76,Ideal,D,VS1,61.7,56.0,5.84,5.87,3.61,4616.367791074516
1334,1.15,Ideal,I,VS1,61.3,56.0,6.74,6.76,4.14,6068.435368583428
1335,1.47,Premium,J,SI2,60.0,58.0,7.36,7.31,4.4,6142.555557371941
1336,1.2,Ideal,G,SI1,61.8,59.0,6.77,6.8,4.19,6524.300694587843
1337,1.07,Ideal,E,SI1,60.4,57.0,6.62,6.56,3.98,5801.567438790859
1338,1.01,Ideal,F,SI1,62.0,54.0,6.41,6.49,4.0,5018.337727621825
1339,0.28,Premium,G,VVS2,60.2,60.0,4.24,4.26,2.56,543.4756114427305
1340,2.27,Premium,H,SI2,60.7,59.0,8.5,8.45,5.15,16448.609221126593
1341,0.4,Premium,D,VS2,61.7,59.0,4.75,4.72,2.92,1109.2163221798016
1342,0.39,Very Good,J,VS1,63.5,58.0,4.64,4.59,2.93,677.6616675991947
1343,1.14,Premium,H,SI2,60.6,59.0,6.8,6.77,4.11,4637.336012111454
1344,0.53,Ideal,E,VVS1,61.9,55.0,5.2,5.21,3.22,2542.541300139021
1345,0.4,Ideal,I,SI2,61.0,58.0,4.74,4.77,2.9,646.572877550485
1346,0.58,Premium,H,VS2,59.7,59.0,5.42,5.33,3.21,1709.493387950268
1347,0.7,Premium,D,SI1,61.2,58.0,5.74,5.7,3.5,2666.2621046802096
1348,0.55,Ideal,H,IF,61.5,55.0,5.25,5.29,3.25,2303.5216227442843
1349,0.72,Very Good,I,VS2,63.3,57.0,5.66,5.72,3.6,2191.652616021842
1350,0.3,Ideal,F,SI1,62.3,53.9,4.28,4.31,2.68,491.4254375739569
1351,1.02,Ideal,H,SI1,61.9,57.0,6.46,6.4,3.98,4398.584450696694
1352,0.51,Very Good,I,SI1,63.5,55.0,5.07,5.11,3.23,1052.8165385988414
1353,0.65,Premium,E,SI2,62.6,59.0,5.54,5.49,3.45,1858.707880935443
1354,1.07,Ideal,H,SI1,61.1,56.0,6.63,6.6,4.04,4803.065370467997
1355,0.43,Ideal,G,VVS1,61.8,55.0,4.87,4.9,3.02,1472.8233816108666
1356,0.32,Premium,I,IF,60.3,58.0,4.41,4.45,2.67,682.7445940851712
1357,0.28,Very Good,F,VS2,62.7,58.0,4.14,4.15,2.6,478.0639396193451
1358,1.7,Very Good,G,VS2,62.6,57.0,7.6,7.67,4.78,13824.000330990264
1359,0.51,Very Good,I,SI1,62.5,58.0,5.05,5.12,3.18,1052.8165385988414
1360,0.71,Ideal,D,VS2,60.4,57.0,5.77,5.82,3.5,3395.0795347335575
1361,0.4,Premium,E,VS2,62.0,58.0,4.73,4.69,2.92,1038.239248443842
1362,0.9,Ideal,G,SI1,60.2,56.0,6.24,6.29,3.77,3781.3107363054405
1363,0.59,Good,F,VS1,60.5,61.0,5.43,5.5,3.31,2280.6996986822483
1364,1.19,Premium,D,SI2,58.6,61.0,6.93,6.89,4.05,6067.864765822699
1365,0.51,Premium,G,VS2,61.3,59.0,5.17,5.11,3.15,1454.45083562578
1366,0.5,Very Good,E,VS2,61.8,57.0,5.05,5.11,3.14,1535.4030430043733
1367,1.01,Fair,H,SI2,64.9,56.0,6.33,6.25,4.08,3397.901989783479
1368,0.63,Premium,E,VS1,60.4,58.0,5.59,5.64,3.39,2893.0621970138604
1369,0.72,Ideal,D,SI2,62.7,55.0,5.7,5.72,3.58,2437.4815613994015
1370,0.3,Ideal,F,VS2,60.7,57.0,4.34,4.29,2.62,580.885300293752
1371,0.3,Ideal,E,VVS2,61.6,56.0,4.32,4.35,2.67,734.5891269233331
1372,0.29,Very Good,D,VVS2,59.1,61.0,4.33,4.37,2.57,697.4992250825119
1373,1.0,Very Good,E,SI2,63.2,56.0,6.33,6.36,4.01,4068.0973073794853
1374,1.17,Ideal,G,VS1,61.7,57.0,6.71,6.75,4.15,8436.518293346962
1375,1.56,Very Good,H,VVS2,63.3,58.0,7.3,7.35,4.64,11561.193764786633
1376,0.56,Ideal,E,SI1,62.7,57.0,5.27,5.23,3.29,1708.6073921718412
1377,0.41,Very Good,I,SI2,63.5,57.0,4.72,4.7,2.99,638.3652953783748
1378,1.53,Very Good,I,VS1,62.8,55.0,7.35,7.4,4.63,9680.618027069951
1379,0.52,Very Good,J,SI1,62.5,59.0,5.14,5.16,3.22,977.6405025650137
1380,0.4,Ideal,J,SI1,61.4,55.0,4.75,4.8,2.93,639.4307541584418
1381,1.0,Premium,F,VS2,59.0,59.0,6.54,6.51,3.85,5640.20601783747
1382,0.36,Ideal,F,VS1,61.5,55.0,4.57,4.61,2.82,973.3795918615349
1383,0.41,Ideal,E,VS2,61.8,57.0,4.76,4.78,2.95,1120.952862791382
1384,0.9,Premium,H,SI1,61.4,60.0,6.13,6.08,3.75,3393.056353641745
1385,1.59,Premium,G,SI1,62.3,60.0,7.49,7.42,4.64,10784.176552129942
1386,1.03,Premium,G,VS1,62.2,59.0,6.41,6.46,4.0,6423.074044870669
1387,0.38,Premium,G,VS1,61.9,56.0,4.68,4.63,2.88,969.7200275640712
1388,0.74,Ideal,E,SI2,59.2,59.0,5.92,5.97,3.52,2446.7204375028045
1389,1.5,Very Good,G,SI1,63.1,59.0,7.22,7.27,4.57,9361.159082485174
1390,1.01,Good,E,SI1,59.3,64.0,6.47,6.49,3.84,4754.424055716224
1391,1.71,Premium,H,VS2,62.5,58.0,7.64,7.52,4.74,12475.364946449648
1392,0.9,Very Good,G,VS2,61.3,59.0,6.15,6.21,3.79,4139.322186073426
1393,1.09,Ideal,G,SI2,61.2,57.0,6.63,6.68,4.07,4667.945390335986
1394,0.78,Very Good,E,VS1,60.0,56.0,6.0,6.03,3.61,4201.8078869948085
1395,0.32,Ideal,D,VS2,61.5,56.0,4.41,4.44,2.72,754.7489263423142
1396,0.3,Ideal,F,IF,62.0,56.0,4.31,4.33,2.68,959.3755515763951
1397,1.01,Premium,G,SI1,58.8,58.0,6.59,6.51,3.85,4561.620287994023
1398,0.32,Ideal,D,VVS2,61.7,55.0,4.39,4.42,2.72,902.5832110376323
1399,1.05,Premium,H,VS2,62.7,59.0,6.49,6.43,4.05,5089.772564745818
1400,0.9,Ideal,H,SI1,61.1,58.0,6.24,6.19,3.79,3494.537475520515
1401,0.54,Ideal,G,VVS1,62.2,56.0,5.2,5.22,3.24,2268.397648433216
1402,1.5,Ideal,E,SI1,62.6,56.0,7.27,7.3,4.56,10978.220067773038
1403,1.01,Good,D,SI1,62.9,57.0,6.34,6.37,4.0,4955.0983570812405
1404,1.76,Ideal,F,SI2,62.6,55.0,7.69,7.64,4.8,12290.969153513843
1405,1.01,Fair,F,VS2,65.2,52.0,6.31,6.29,4.11,5232.241041797733
1406,1.03,Ideal,H,SI2,60.5,57.0,6.58,6.52,3.96,3963.3248428446254
1407,0.3,Ideal,E,VVS1,60.1,57.0,4.38,4.41,2.64,868.2309852656952
1408,2.03,Ideal,G,SI2,62.5,56.0,8.1,8.05,5.05,15177.295180291963
1409,0.54,Premium,I,VVS1,60.8,61.0,5.28,5.22,3.19,1619.5396901621748
1410,1.01,Premium,D,SI2,58.3,59.0,6.67,6.63,3.88,4452.92479457588
1411,1.51,Fair,I,I1,65.1,57.0,7.16,7.12,4.65,6004.381582656355
1412,0.56,Very Good,E,VS1,62.7,60.0,5.25,5.28,3.3,2247.697016549323
1413,0.47,Premium,G,VS2,61.0,59.0,5.03,5.0,3.06,1245.7799247112484
1414,0.9,Very Good,G,SI2,61.1,55.0,6.21,6.26,3.81,3051.068907725359
1415,0.57,Premium,E,VS2,61.0,58.0,5.34,5.31,3.25,2026.296095390573
1416,0.36,Ideal,G,VVS2,61.8,55.0,4.57,4.62,2.84,902.8188574254219
1417,0.9,Premium,H,VS2,61.2,61.0,6.21,6.14,3.78,3833.8323760839075
1418,0.8,Good,F,VS2,60.5,62.3,5.97,6.01,3.62,3455.804588347479
1419,0.5,Ideal,E,VVS2,61.7,55.7,5.09,5.12,3.13,1927.0778685744358
1420,1.16,Very Good,I,SI1,62.7,57.0,6.67,6.76,4.21,4774.13619024814
1421,0.54,Ideal,G,SI2,62.3,58.0,5.17,5.2,3.23,1232.437085657001
1422,0.23,Premium,E,VVS2,61.8,58.0,3.94,3.92,2.43,431.65465509583066
1423,0.96,Premium,D,SI2,59.1,58.0,6.53,6.44,3.83,4046.1362817910385
1424,0.38,Ideal,E,VS2,61.9,57.0,4.61,4.66,2.87,971.1408339884285
1425,0.32,Ideal,G,VVS2,61.2,56.0,4.42,4.41,2.7,722.1248054598058
1426,0.71,Ideal,D,VVS2,61.6,56.0,5.69,5.77,3.53,4060.081016661349
1427,1.05,Premium,F,VS1,62.3,55.0,6.57,6.49,4.07,7319.572155510032
1428,1.16,Premium,G,VVS2,60.0,59.0,6.89,6.82,4.11,8046.7239511562175
1429,0.9,Very Good,D,SI1,63.0,58.0,6.11,6.14,3.86,4132.386365170191
1430,0.41,Good,F,VS2,59.7,63.0,4.8,4.85,2.88,961.3478138788296
1431,0.71,Very Good,I,SI2,61.9,54.0,5.67,5.74,3.53,1752.9700022210166
1432,0.74,Very Good,H,VS1,62.3,56.0,5.75,5.78,3.59,2934.9793417453893
1433,0.73,Premium,I,VS1,61.2,59.0,5.82,5.84,3.57,2554.7087092499182
1434,1.16,Ideal,H,SI2,61.1,56.0,6.78,6.79,4.15,4931.190569437271
1435,1.57,Fair,H,VS1,67.3,66.0,7.85,5.75,3.87,11028.251897323662
1436,0.3,Very Good,D,VS2,62.9,58.0,4.23,4.26,2.67,621.7835902810242
1437,0.58,Ideal,F,SI2,60.9,56.0,5.42,5.39,3.29,1468.3796786181047
1438,0.32,Very Good,D,VS2,62.0,57.0,4.38,4.42,2.73,702.3032464246979
1439,1.51,Ideal,I,SI1,62.7,57.0,7.35,7.3,4.59,8219.46737625396
1440,0.7,Premium,G,SI1,62.0,61.0,5.67,5.62,3.5,2276.259681071536
1441,0.88,Ideal,E,SI2,62.2,57.0,6.08,6.2,3.82,3393.591912089163
1442,0.7,Ideal,G,SI1,62.2,56.0,5.72,5.69,3.55,2347.997758216502
1443,0.25,Ideal,F,VVS1,62.3,56.0,4.01,4.03,2.5,572.5280867109179
1444,0.7,Very Good,F,VS2,62.4,59.0,5.64,5.71,3.54,2761.6858811506327
1445,1.07,Ideal,G,SI2,61.7,57.0,6.55,6.59,4.05,4506.882854067843
1446,0.39,Fair,G,IF,57.1,61.0,4.83,4.88,2.77,1259.1731665856782
1447,1.55,Ideal,F,VS2,61.8,54.0,7.44,7.48,4.61,13465.762327758399
1448,1.18,Ideal,I,VS2,62.3,56.0,6.76,6.73,4.21,5764.212171959257
1449,1.21,Premium,H,SI1,61.8,58.0,6.83,6.79,4.21,5846.360624634472
1450,0.27,Ideal,I,VS1,62.1,54.0,4.16,4.18,2.59,422.02080916742716
1451,0.35,Ideal,H,VVS2,62.5,57.0,4.54,4.48,2.82,786.0834056801426
1452,0.7,Ideal,H,VS2,62.4,56.0,5.63,5.72,3.54,2487.6908448048516
1453,0.91,Premium,I,VS2,62.4,61.0,6.18,6.16,3.85,3471.496302083447
1454,0.33,Ideal,D,VS2,62.6,56.0,4.43,4.39,2.76,799.8674418958927
1455,2.14,Premium,I,SI1,61.3,61.0,8.32,8.28,5.09,15163.294203876732
1456,1.2,Premium,I,VS2,62.6,58.0,6.77,6.72,4.22,5774.704697439335
1457,0.3,Very Good,H,VVS1,62.6,56.0,4.25,4.28,2.67,630.7367869193488
1458,0.5,Ideal,I,SI1,59.8,59.0,5.18,5.15,3.09,1075.9887405953073
1459,0.55,Ideal,G,VS2,62.2,54.0,5.27,5.28,3.28,1731.2172019587172
1460,2.01,Very Good,H,VS2,63.5,59.0,7.92,7.86,5.01,16304.219648766217
1461,0.3,Ideal,H,VVS2,61.3,57.0,4.33,4.31,2.65,592.1113316286924
1462,1.65,Premium,D,SI1,60.4,60.0,7.63,7.58,4.59,13444.093131191701
1463,0.26,Very Good,F,VS2,62.4,58.0,4.06,4.08,2.54,414.8412989208881
1464,0.42,Ideal,D,VS1,61.1,57.0,4.84,4.81,2.95,1507.7193378408601
1465,0.5,Premium,F,VVS2,61.9,58.0,5.07,5.1,3.15,1769.0201112984544
1466,1.09,Ideal,G,VS2,62.4,55.0,6.61,6.56,4.11,6332.905123405426
1467,0.41,Premium,G,SI1,61.3,58.0,4.76,4.8,2.93,825.5429861792719
1468,1.06,Premium,F,SI1,58.4,61.0,6.73,6.69,3.92,5334.572466006832
1469,1.49,Fair,F,SI1,59.6,63.0,7.2,7.34,4.33,9316.98942129256
1470,0.37,Very Good,F,VS2,59.2,61.0,4.63,4.69,2.76,815.0290320888188
1471,0.4,Very Good,D,VS2,63.5,55.0,4.69,4.66,2.97,1069.9841333886793
1472,0.9,Very Good,E,SI1,62.2,60.0,6.14,6.17,3.83,3940.8606878312426
1473,0.35,Very Good,H,SI1,61.3,55.0,4.55,4.58,2.8,580.4800166120418
1474,1.51,Very Good,E,VS2,62.4,59.0,7.26,7.36,4.56,12373.280864227874
1475,1.08,Premium,G,SI1,59.4,60.0,6.7,6.63,3.96,5179.633772793963
1476,0.38,Ideal,F,VS1,62.4,54.0,4.64,4.68,2.91,1079.5105475231112
1477,1.06,Ideal,I,VS2,61.4,57.0,6.57,6.52,4.02,4732.133787991762
1478,0.51,Ideal,E,VS2,61.5,55.0,5.23,5.14,3.19,1692.566617032471
1479,1.0,Fair,F,SI1,64.8,58.0,6.26,6.21,4.04,4342.937129184211
1480,0.32,Ideal,F,VS2,60.3,55.0,4.45,4.4,2.67,657.263560568031
1481,1.02,Premium,F,VS2,62.4,59.0,6.4,6.45,4.01,5858.09444072458
1482,0.42,Premium,H,VS2,62.1,57.0,4.8,4.76,2.97,944.4593157963906
1483,1.02,Premium,G,SI2,62.3,58.1,6.41,6.38,4.0,3990.1882976493775
1484,0.31,Very Good,F,VS2,63.4,56.0,4.32,4.29,2.73,580.8918089398402
1485,0.9,Good,E,SI1,63.9,57.0,6.12,6.08,3.9,3824.2655530732163
1486,1.05,Ideal,F,VS2,59.1,57.0,6.67,6.66,3.94,6389.680852635257
1487,0.9,Good,F,SI1,58.0,58.0,6.24,6.28,3.63,3662.9108721245743
1488,0.33,Ideal,D,VVS2,60.9,57.0,4.46,4.48,2.72,956.5391866266982
1489,0.4,Very Good,E,VS1,60.1,58.0,4.72,4.76,2.85,1190.8174402086984
1490,1.37,Ideal,G,SI2,62.8,57.0,7.12,7.06,4.45,7201.011196645422
1491,0.72,Ideal,F,IF,62.0,57.0,5.71,5.78,3.56,5125.57619721311
1492,1.08,Ideal,I,VS2,61.6,56.0,6.63,6.59,4.07,4897.686043960365
1493,0.35,Premium,E,IF,59.0,61.0,4.64,4.62,2.73,1332.23202709692
1494,2.02,Premium,H,SI2,61.5,58.0,8.14,8.1,4.99,13273.2282833847
1495,1.88,Good,J,SI2,57.9,59.0,8.16,8.11,4.71,9116.271473069799
1496,1.52,Ideal,H,VS2,61.8,55.1,7.38,7.42,4.58,10347.144636287672
1497,1.01,Ideal,G,SI1,62.2,55.0,6.44,6.46,4.01,4705.383264972164
1498,0.56,Ideal,G,VS1,60.7,57.0,5.27,5.34,3.22,2086.54373412303
1499,0.96,Premium,E,SI2,62.8,60.0,6.3,6.24,3.94,3881.1650822723036
1500,0.34,Very Good,E,SI1,63.4,55.0,4.46,4.44,2.82,627.1987311971372
1501,0.8,Ideal,E,SI1,61.1,56.0,5.98,6.01,3.66,3350.4273396481094
1502,0.3,Ideal,D,VS1,61.0,57.0,4.31,4.32,2.63,799.1012889992799
1503,0.54,Ideal,E,VS2,61.8,57.0,5.23,5.26,3.24,1885.4420181009082
1504,0.71,Good,G,VS2,63.5,59.0,5.63,5.67,3.59,2559.6995793180436
1505,1.01,Very Good,F,VS2,61.5,57.0,6.4,6.48,3.96,5571.0902118501335
1506,1.02,Ideal,I,SI2,62.8,58.0,6.37,6.41,4.01,3618.275678190585
1507,2.01,Very Good,I,VS2,62.1,60.0,7.96,8.01,4.96,14487.599191099831
1508,0.33,Ideal,G,VS1,62.4,56.0,4.43,4.45,2.77,765.5105217031781
1509,0.44,Ideal,G,SI1,62.7,57.0,4.82,4.85,3.03,973.5663400906373
1510,0.31,Very Good,E,VVS1,62.3,59.0,4.32,4.38,2.71,869.8320903853028
1511,0.26,Very Good,G,VVS2,62.6,56.0,4.1,4.13,2.57,457.8044713024891
1512,1.58,Ideal,E,SI1,61.0,57.0,7.5,7.55,4.59,12109.791220015111
1513,0.32,Ideal,E,SI2,61.6,56.0,4.4,4.43,2.72,502.56347025023365
1514,0.31,Good,G,SI1,63.3,57.0,4.3,4.33,2.73,456.6295251172666
1515,0.75,Very Good,H,SI2,61.9,56.0,5.79,5.87,3.61,2085.427477484024
1516,0.39,Very Good,H,VVS2,62.4,57.0,4.67,4.7,2.92,904.1969237093326
1517,0.41,Ideal,E,VVS2,62.8,54.0,4.77,4.72,2.98,1324.8848544410012
1518,0.54,Ideal,I,IF,61.6,53.0,5.26,5.3,3.25,1840.522808060448
1519,0.55,Ideal,D,VVS2,61.5,56.0,5.26,5.28,3.24,2507.803531501775
1520,0.35,Ideal,H,VVS1,62.6,57.0,4.47,4.45,2.79,888.1998106999415
1521,1.82,Very Good,G,SI2,61.3,58.0,7.83,7.94,4.83,11596.383149358437
1522,0.72,Ideal,J,VS1,61.1,56.0,5.84,5.82,3.56,2178.1854053260677
1523,1.52,Good,I,SI1,64.0,58.0,7.2,7.27,4.63,7624.352635223231
1524,0.4,Good,F,VVS1,60.6,62.0,4.71,4.73,2.86,1281.208269214036
1525,0.3,Premium,F,IF,61.6,58.0,4.34,4.3,2.66,929.7419416854874
1526,1.2,Ideal,H,SI1,60.8,57.0,6.9,6.88,4.19,5930.057870208096
1527,0.56,Fair,F,VS2,57.0,67.0,5.49,5.36,3.09,1692.109598385563
1528,0.54,Ideal,H,VVS2,61.8,56.0,5.25,5.27,3.25,1744.4530057963302
1529,1.55,Ideal,G,VS1,62.0,57.0,7.37,7.42,4.58,14380.015077061567
1530,1.33,Good,D,SI2,59.0,64.0,7.22,7.12,4.23,6964.673387957828
1531,0.37,Premium,H,VS2,61.4,58.0,4.64,4.61,2.84,748.155379361293
1532,0.37,Premium,D,VS2,60.5,59.0,4.66,4.69,2.83,957.4838943560246
1533,1.01,Ideal,F,SI2,61.3,57.0,6.4,6.35,3.91,4245.48325193172
1534,1.19,Very Good,D,SI2,63.5,57.0,6.67,6.75,4.26,5853.24872448648
1535,0.9,Very Good,I,SI1,60.5,58.0,6.22,6.27,3.78,2993.221957162512
1536,0.32,Ideal,E,IF,62.6,55.0,4.38,4.41,2.75,1159.1638878775084
1537,0.67,Good,J,VS1,64.2,55.6,5.54,5.57,3.57,1766.0127195364778
1538,0.4,Good,D,VS2,63.5,55.0,4.66,4.69,2.97,1032.139559084078
1539,0.35,Very Good,G,IF,62.6,59.0,4.43,4.49,2.79,1091.2614254619582
1540,0.25,Ideal,E,VVS2,62.1,57.0,4.04,4.07,2.52,520.6534593439911
1541,2.38,Premium,H,VS1,60.9,59.0,8.62,8.59,5.24,25884.124745370995
1542,2.03,Premium,J,SI1,62.1,59.0,8.12,8.06,5.02,11948.405812888168
1543,1.08,Ideal,E,VVS1,61.0,56.0,6.66,6.62,4.05,9748.667472227415
1544,0.71,Ideal,E,SI1,60.8,57.0,5.8,5.84,3.54,2674.4904993407617
1545,1.01,Premium,F,SI2,61.3,60.0,6.43,6.4,3.93,4114.346916135579
1546,0.61,Very Good,I,VS2,62.7,57.0,5.39,5.42,3.39,1615.5237449188498
1547,0.3,Ideal,I,SI1,61.5,57.0,4.3,4.35,2.66,420.42424458951785
1548,0.48,Ideal,F,VVS1,62.0,55.0,4.99,5.04,3.11,1995.5265088726994
1549,0.43,Ideal,D,SI1,61.5,56.0,4.87,4.82,2.98,1102.1300209133537
1550,0.7,Premium,D,VS1,61.0,59.0,5.79,5.72,3.51,3813.0485431686807
1551,2.17,Ideal,I,SI1,60.4,56.0,8.36,8.43,5.07,16015.997396278808
1552,0.7,Good,G,VS2,62.1,61.0,5.68,5.69,3.53,2491.774111198765
1553,1.73,Ideal,F,VS1,62.1,57.0,7.73,7.64,4.77,19642.320833114813
1554,1.5,Very Good,J,VS1,61.3,59.0,7.36,7.41,4.53,7851.7438562902735
1555,0.75,Premium,I,SI1,62.5,58.0,5.77,5.82,3.62,2203.498131703757
1556,0.71,Good,F,VS2,63.8,58.0,5.61,5.64,3.59,2750.0422636861917
1557,1.0,Very Good,G,VS1,59.4,59.0,6.52,6.54,3.88,5887.445251071988
1558,1.02,Good,H,SI2,57.9,61.0,6.75,6.68,3.89,3563.4855177229188
1559,0.7,Premium,E,SI1,60.7,58.0,5.74,5.73,3.48,2526.778864478952
1560,0.5,Ideal,E,VVS1,61.9,58.0,5.07,5.11,3.15,2277.6660519380653
1561,2.15,Premium,H,SI2,62.8,58.0,8.22,8.17,5.15,14885.70942833454
1562,0.34,Ideal,G,VVS2,61.1,57.0,4.48,4.52,2.75,810.0905498235824
1563,0.84,Very Good,I,VVS2,61.7,56.0,6.03,6.07,3.74,3212.4817491043073
1564,1.01,Very Good,D,SI2,64.0,56.0,6.3,6.38,4.06,4295.428026163607
1565,0.51,Premium,E,SI2,61.8,58.0,5.11,5.08,3.15,1175.7667110091359
1566,0.56,Ideal,D,SI1,62.3,56.0,5.26,5.33,3.3,1814.216416235166
1567,0.35,Ideal,F,VS2,61.4,55.0,4.55,4.6,2.81,780.2464057846208
1568,1.05,Premium,D,SI1,61.6,61.0,6.55,6.5,4.02,5730.03143859358
1569,0.46,Ideal,E,VS2,62.1,57.0,4.93,4.89,3.05,1392.961747388297
1570,1.54,Premium,G,VS1,61.1,56.0,7.54,7.48,4.59,13770.625952001321
1571,0.3,Ideal,F,VVS1,61.6,55.0,4.33,4.37,2.68,811.6258923969491
1572,0.7,Ideal,G,SI2,61.8,53.0,5.73,5.69,3.53,2015.8539798518132
1573,0.31,Good,H,VS1,64.0,59.0,4.25,4.28,2.73,575.6851663865394
1574,0.4,Very Good,E,VVS2,63.6,55.0,4.67,4.7,2.98,1190.8174402086984
1575,1.01,Ideal,D,SI1,60.8,56.0,6.54,6.48,3.96,5520.38060534792
1576,0.51,Very Good,G,VVS2,63.5,56.0,5.11,5.07,3.23,1642.3351236378448
1577,0.9,Fair,D,VS2,57.5,66.0,6.3,6.25,3.61,4598.411568464411
1578,0.32,Premium,E,SI1,60.1,60.0,4.47,4.42,2.67,576.4194968383097
1579,0.3,Premium,F,SI1,62.1,60.0,4.28,4.26,2.65,476.2460746189525
1580,0.47,Ideal,J,SI1,61.9,55.0,5.0,5.05,3.11,857.3679127857192
1581,0.31,Very Good,D,SI1,62.1,58.0,4.3,4.33,2.68,553.1256372354145
1582,0.58,Ideal,G,IF,61.3,56.0,5.36,5.39,3.29,3025.524190900825
1583,0.4,Ideal,F,VVS1,61.3,56.0,4.76,4.73,2.91,1407.6620581087057
1584,0.23,Very Good,E,VVS1,61.3,58.0,3.94,3.96,2.42,495.0900211158695
1585,1.14,Ideal,I,SI1,62.2,56.0,6.65,6.7,4.15,4900.901664955594
1586,0.58,Premium,F,VS2,62.2,55.0,5.4,5.31,3.33,1988.280478427063
1587,1.37,Premium,J,SI2,60.7,60.0,7.19,7.07,4.33,5403.865989375702
1588,2.25,Ideal,I,SI2,60.5,56.0,8.49,8.54,5.15,15508.385955903837
1589,1.09,Ideal,F,SI1,62.0,56.0,6.56,6.61,4.08,5806.6504319374235
1590,1.01,Very Good,F,SI1,63.3,59.0,6.42,6.38,4.05,4713.108497904758
1591,1.59,Premium,D,SI2,59.4,61.0,7.62,7.56,4.51,10483.195392290247
1592,0.51,Very Good,G,VVS2,61.5,56.0,5.12,5.15,3.16,1642.3351236378448
1593,0.51,Premium,H,SI2,62.9,56.0,5.08,5.06,3.19,1057.0667924297074
1594,0.32,Ideal,E,VS2,62.1,55.0,4.36,4.4,2.72,702.0571842165891
1595,0.7,Good,D,VS2,64.1,59.0,5.56,5.49,3.54,2966.9468010198493
1596,1.24,Premium,E,SI2,60.8,57.0,6.98,6.94,4.23,6292.400224480501
1597,0.44,Good,J,VS1,63.1,57.0,4.83,4.87,3.06,821.9962186897166
