,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
994,0.43,Ideal,G,IF,61.2,57.0,4.81,4.86,2.96,1561.6779800584768
995,0.6,Ideal,G,VVS2,62.0,57.0,5.41,5.46,3.37,2442.548631208197
996,0.36,Premium,D,SI2,61.5,60.0,4.54,4.6,2.81,662.7394190681788
997,0.54,Ideal,E,VVS2,62.2,54.0,5.23,5.26,3.26,2442.6654959148077
998,0.9,Good,J,SI2,63.9,56.0,6.17,6.1,3.92,2539.828208381704
999,1.0,Premium,G,SI2,62.9,60.0,6.35,6.3,3.98,3775.9882143926516
1000,1.03,Very Good,G,SI1,62.6,56.0,6.41,6.44,4.02,4551.414269238824
1001,0.53,Very Good,F,SI1,62.5,57.0,5.19,5.24,3.26,1385.708186856236
1002,0.4,Ideal,G,VVS1,62.0,55.0,4.74,4.78,2.95,1231.009967536469
1003,0.64,Premium,H,SI1,60.0,59.0,5.63,5.57,3.36,1791.390976611035
1004,0.35,Very Good,H,VS2,60.1,56.0,4.61,4.64,2.78,624.3160104845903
1005,0.9,Premium,H,SI2,59.5,60.0,6.32,6.29,3.75,2961.3796863558505
1006,1.09,Good,H,SI1,63.2,57.0,6.54,6.57,4.14,4624.156621145683
1007,0.73,Ideal,I,SI1,61.7,55.0,5.78,5.82,3.58,2215.5338203198457
1008,0.9,Very Good,F,VS2,63.1,59.0,6.13,6.05,3.84,4425.2529180133415
1009,1.06,Ideal,I,SI2,61.9,59.0,6.47,6.52,4.02,3924.9764580095716
1010,0.7,Premium,F,VS2,60.6,58.0,5.8,5.72,3.49,2835.0113394855925
1011,1.01,Very Good,H,SI1,61.8,61.0,6.4,6.47,3.98,4117.675517882095
1012,0.96,Premium,G,SI2,59.3,58.0,6.49,6.43,3.83,3501.939262532043
1013,0.49,Very Good,H,VVS2,62.3,57.0,5.02,5.05,3.14,1443.4526198114588
1014,1.06,Ideal,I,VVS1,60.2,57.0,6.62,6.66,4.0,6198.264081872288
1015,0.54,Good,D,SI1,63.7,57.0,5.22,5.14,3.3,1584.30235076862
1016,0.52,Very Good,E,SI2,62.6,58.0,5.11,5.14,3.21,1209.924003976172
1017,0.41,Ideal,E,VS1,62.1,56.0,4.78,4.75,2.96,1253.2301493092457
1018,0.5,Good,E,VVS2,61.6,62.0,5.04,5.09,3.12,1986.137617890081
1019,1.06,Ideal,I,SI2,62.7,58.0,6.48,6.5,4.07,3924.9764580095716
1020,0.44,Ideal,E,SI1,61.1,56.0,4.92,4.9,3.0,1098.5228853247804
1021,0.73,Ideal,F,VS1,62.6,56.0,5.73,5.71,3.58,3425.8009085518815
1022,0.56,Ideal,D,VS2,61.9,57.0,5.26,5.3,3.27,2285.4053337221817
1023,0.42,Very Good,D,SI2,63.1,56.0,4.8,4.74,3.01,856.3348056562361
1024,0.81,Very Good,F,VVS2,63.1,56.0,5.99,5.9,3.75,4591.398349876723
1025,0.72,Ideal,I,VS2,61.8,56.0,5.72,5.77,3.56,2360.9976521680437
1026,0.41,Ideal,D,VS2,62.4,55.0,4.76,4.79,2.98,1269.1522376821335
1027,1.01,Very Good,I,SI1,63.3,59.0,6.26,6.22,3.95,3865.535184460664
1028,1.13,Ideal,E,I1,62.0,55.0,6.66,6.7,4.14,3754.0428533066956
1029,1.53,Premium,F,VS2,58.5,60.0,7.62,7.56,4.44,12394.290822025961
1030,0.72,Ideal,H,VVS1,62.5,57.0,5.7,5.73,3.57,3337.1104880210387
1031,0.7,Very Good,E,SI2,59.5,56.0,5.79,5.81,3.45,2094.249558190803
1032,1.09,Very Good,G,VS2,60.9,56.0,6.67,6.7,4.07,5814.538814716651
1033,1.22,Very Good,I,VS1,61.6,60.0,6.86,6.8,4.21,6556.050694370034
1034,0.31,Ideal,D,VS1,60.5,55.0,4.43,4.39,2.67,805.0685476261418
1035,0.42,Ideal,G,IF,62.7,56.0,4.76,4.77,2.99,1494.2226167529814
1036,0.3,Premium,F,VS2,60.7,58.0,4.35,4.32,2.63,573.2454850580018
1037,1.31,Premium,J,SI1,60.7,58.0,7.11,7.06,4.3,6091.01708471847
1038,1.01,Good,F,SI2,64.3,59.0,6.33,6.26,4.05,3815.595985010244
1039,1.26,Premium,H,SI2,61.3,57.0,6.96,6.87,4.24,5510.650922169166
1040,2.23,Premium,J,SI2,60.5,61.0,8.47,8.4,5.1,14343.398940446752
1041,0.72,Good,F,SI1,60.4,61.0,5.75,5.8,3.49,2401.3390231895496
1042,1.0,Fair,F,VS2,64.7,59.0,6.22,6.15,4.0,5095.79496723474
1043,0.53,Good,I,VS1,64.3,55.0,5.17,5.13,3.31,1310.0091609019423
1044,2.01,Very Good,G,SI1,63.1,59.0,8.03,7.98,5.05,16049.132194309155
1045,0.32,Ideal,D,VVS2,61.3,55.8,4.43,4.44,2.71,997.5524796775371
1046,1.04,Ideal,H,SI1,62.7,54.0,6.51,6.47,4.07,4598.899272646792
1047,1.22,Ideal,G,IF,61.7,56.0,6.87,6.91,4.25,11051.939519564832
1048,1.0,Good,H,SI1,63.7,60.0,6.33,6.3,4.02,3930.848635818279
1049,0.31,Ideal,D,IF,61.1,56.0,4.39,4.42,2.69,1298.3573645137221
1050,2.01,Premium,H,VS2,62.8,58.0,7.99,7.9,4.99,17381.147690677717
1051,0.36,Ideal,F,VS1,61.3,54.0,4.63,4.65,2.84,898.0464742635047
1052,0.39,Very Good,I,VVS2,62.7,58.0,4.65,4.67,2.92,845.6440769362717
1053,0.33,Premium,G,VS1,61.6,58.0,4.44,4.39,2.72,676.6261135796557
1054,0.32,Premium,I,IF,60.3,58.0,4.45,4.41,2.67,658.9433259428558
1055,0.4,Ideal,F,SI2,62.1,54.0,4.75,4.78,2.96,751.4443693741308
1056,1.0,Very Good,D,SI1,62.1,61.0,6.3,6.32,3.92,5203.272907509487
1057,0.33,Fair,H,VVS2,65.1,59.0,4.4,4.32,2.84,653.3840760297285
1058,1.5,Ideal,G,VS1,61.3,56.0,7.41,7.37,4.53,12284.264003491891
1059,0.81,Very Good,I,VS1,63.2,59.0,5.9,5.84,3.71,3018.3296828999073
1060,0.32,Very Good,G,VVS1,60.9,57.0,4.41,4.44,2.69,770.54098455868
1061,1.11,Very Good,H,VS1,63.2,57.0,6.61,6.53,4.15,5979.782687386393
1062,0.5,Ideal,H,VS2,60.8,56.0,5.17,5.19,3.14,1296.2501787017925
1063,0.33,Good,I,VS1,63.1,56.0,4.38,4.4,2.77,534.051972344937
1064,0.27,Fair,E,VS1,66.4,58.0,3.99,4.02,2.66,501.1412711188598
1065,1.7,Ideal,H,I1,61.3,55.0,7.7,7.63,4.7,6292.114937013571
1066,0.4,Very Good,E,SI1,60.8,62.0,4.72,4.76,2.88,868.4529012700162
1067,1.51,Good,E,SI2,63.1,58.0,7.28,7.31,4.6,8414.07482936805
1068,0.3,Very Good,E,VS2,61.9,61.0,4.28,4.32,2.66,608.3737748392725
1069,0.64,Very Good,D,SI1,63.7,54.0,5.47,5.52,3.5,2243.5720207397935
1070,0.9,Good,F,SI1,62.8,64.0,6.18,5.99,3.82,3656.9731629756475
1071,1.0,Very Good,H,SI2,60.2,61.0,6.44,6.48,3.89,3496.9204656078105
1072,1.01,Ideal,D,VS2,59.8,56.0,6.49,6.52,3.89,6953.074126548966
1073,0.41,Very Good,E,SI1,62.9,57.0,4.72,4.76,2.98,909.8294142375111
1074,1.0,Fair,F,VS2,68.4,58.0,5.97,6.1,4.13,5095.79496723474
1075,0.31,Very Good,G,SI1,61.5,59.0,4.34,4.38,2.68,473.3725685166225
1076,1.03,Very Good,D,SI2,61.8,60.0,6.42,6.45,3.98,4484.425636868408
1077,1.03,Premium,H,SI1,61.9,58.0,6.49,6.43,4.0,4392.625744703499
1078,0.91,Premium,G,VVS2,61.8,58.0,6.24,6.16,3.83,5288.803714872973
1079,0.31,Very Good,E,VVS1,60.0,56.0,4.45,4.49,2.68,901.5218672756022
1080,0.8,Very Good,E,SI1,62.9,60.0,5.87,5.89,3.7,3207.493762478666
1081,1.02,Very Good,D,SI1,62.7,60.0,6.34,6.39,3.99,5401.1632047500425
1082,1.0,Ideal,G,VS1,62.5,54.0,6.41,6.45,4.02,5699.691748146953
1083,0.34,Premium,D,SI1,62.8,58.0,4.48,4.44,2.8,700.1142491216542
1084,1.0,Ideal,G,VS2,62.3,54.0,6.42,6.38,3.99,5235.503215887572
1085,0.73,Ideal,G,VS2,61.7,56.0,5.79,5.81,3.58,2891.394609308084
1086,0.34,Good,E,SI1,63.3,57.0,4.44,4.47,2.82,621.8501968500706
1087,1.0,Premium,J,SI1,62.8,59.0,6.37,6.27,3.97,3661.3562903848215
1088,0.54,Ideal,G,VS1,61.8,55.3,5.22,5.24,3.23,1774.3289294703036
1089,1.02,Very Good,F,SI2,60.9,58.0,6.43,6.55,3.95,3996.8955520806244
1090,0.8,Very Good,G,VVS2,62.5,56.0,5.95,5.98,3.73,4056.2541968966357
1091,0.31,Very Good,H,SI1,61.0,61.0,4.33,4.39,2.66,444.3862346639426
1092,2.0,Premium,D,SI2,61.6,59.0,8.2,8.09,5.02,15699.572667025292
1093,1.5,Premium,J,VVS2,61.5,60.0,7.31,7.27,4.48,10133.993903258839
1094,1.22,Premium,I,SI2,62.5,58.0,6.8,6.76,4.24,4946.083595118607
1095,0.72,Very Good,I,VS2,61.8,60.0,5.72,5.76,3.55,2228.664373031009
1096,0.3,Good,G,SI2,63.3,57.0,4.25,4.28,2.7,386.7463490278485
1097,0.54,Good,E,VS2,60.2,61.0,5.27,5.32,3.19,1791.5734861882033
1098,1.02,Premium,F,SI1,62.3,58.0,6.38,6.46,4.0,4893.5344110753
1099,1.01,Very Good,F,VS2,63.1,60.0,6.39,6.29,4.0,5500.667661204551
1100,0.3,Ideal,G,IF,60.9,56.0,4.34,4.36,2.65,794.7073417783979
1101,1.19,Premium,I,SI2,61.6,56.0,6.87,6.83,4.22,4723.937224591481
1102,1.51,Good,I,SI2,63.6,60.0,7.23,7.27,4.61,6929.134468526697
1103,1.02,Good,G,I1,57.4,59.0,6.64,6.6,3.8,2345.699594228412
1104,3.22,Ideal,I,I1,62.6,55.0,9.49,9.42,5.92,16606.76167077017
1105,0.41,Ideal,E,SI1,62.9,57.0,4.76,4.72,2.98,961.613660427998
1106,0.52,Very Good,D,SI2,62.4,59.0,5.05,5.15,3.18,1270.1059134046257
1107,1.52,Premium,D,SI1,60.8,61.0,7.39,7.26,4.45,11777.654474147981
1108,0.36,Ideal,H,VVS1,62.0,54.0,4.59,4.61,2.85,906.0114304699295
1109,0.51,Premium,D,SI1,62.7,59.0,5.08,5.06,3.18,1503.4468370484462
1110,0.53,Premium,J,VS2,62.7,56.0,5.18,5.15,3.24,1178.13245030648
1111,1.01,Good,F,SI2,61.3,62.0,6.44,6.48,3.96,3815.595985010244
1112,0.7,Good,F,I1,63.9,60.0,5.65,5.52,3.58,1348.065676091899
1113,0.34,Ideal,H,VS2,61.2,55.0,4.49,4.53,2.76,626.1884900209028
1114,1.04,Premium,G,VS2,62.2,58.0,6.49,6.4,4.01,5477.313314666654
1115,0.39,Premium,E,VS2,60.1,61.0,4.76,4.72,2.85,1027.2072999374573
1116,1.01,Premium,F,VS1,61.7,58.0,6.4,6.43,3.96,6140.134287134788
1117,0.3,Very Good,F,VVS1,62.6,56.0,4.27,4.29,2.68,760.5572190604029
1118,1.71,Ideal,G,VS1,63.0,56.0,7.65,7.58,4.8,15744.206111784335
1119,1.1,Premium,H,VS2,61.4,58.0,6.68,6.62,4.08,5574.0123176102925
1120,1.15,Ideal,H,SI2,62.6,55.0,6.74,6.65,4.19,4788.968061145761
1121,0.32,Ideal,H,VS1,61.8,55.0,4.41,4.42,2.73,603.8048154267943
1122,2.01,Premium,G,SI2,59.9,62.0,8.15,8.04,4.85,13697.465032204773
1123,0.24,Very Good,G,VVS1,61.7,56.0,3.98,4.02,2.46,448.5245227707312
1124,0.41,Very Good,E,SI2,62.9,58.0,4.74,4.77,2.99,780.2713830838976
1125,0.28,Very Good,D,VVS1,60.6,58.0,4.23,4.25,2.57,829.6356053645537
1126,0.31,Premium,D,SI1,60.9,60.0,4.38,4.39,2.67,588.2350274766317
1127,0.45,Good,F,VS2,56.8,62.0,5.1,5.14,2.91,1162.7820997979493
1128,0.44,Very Good,E,VS1,60.7,58.0,4.88,4.91,2.97,1345.4697199012558
1129,0.37,Ideal,F,VVS1,61.3,56.0,4.65,4.68,2.86,1184.7653854220246
1130,0.9,Premium,G,VS2,62.4,61.0,6.17,6.13,3.84,4169.733082529875
1131,0.53,Ideal,F,SI2,62.2,53.0,5.19,5.22,3.24,1263.196535405615
1132,0.54,Premium,I,IF,58.8,61.0,5.35,5.29,3.13,1759.0135582379835
1133,1.0,Very Good,E,VS2,59.0,58.0,6.49,6.53,3.84,5896.82330081098
1134,0.32,Ideal,F,IF,61.3,57.0,4.42,4.46,2.72,1035.0417849944556
1135,1.23,Premium,H,SI2,61.2,57.0,6.89,6.86,4.21,5270.924908850141
1136,1.02,Very Good,E,SI2,62.8,55.0,6.4,6.43,4.03,4195.702093086351
1137,0.56,Premium,E,VVS2,59.2,56.0,5.49,5.39,3.22,2565.5173182913272
1138,0.43,Ideal,H,IF,62.2,55.0,4.87,4.84,3.02,1353.4321944043033
1139,0.52,Ideal,G,VS1,62.1,54.0,5.14,5.17,3.2,1651.9331197952324
1140,0.38,Very Good,G,SI1,61.8,53.7,4.67,4.69,2.9,694.8193657997674
1141,0.9,Very Good,I,VVS1,63.4,57.0,6.09,6.12,3.87,4339.320898213679
1142,1.72,Premium,H,SI1,62.0,57.0,7.67,7.63,4.74,11547.311667018092
1143,0.31,Very Good,H,SI1,61.7,59.0,4.36,4.39,2.7,444.3862346639426
1144,2.02,Premium,F,SI2,61.0,59.0,8.2,8.13,4.98,14511.092459375921
1145,0.56,Ideal,E,VVS2,61.0,56.0,5.32,5.36,3.26,2617.7186012912866
1146,0.42,Ideal,G,IF,62.0,57.0,4.82,4.8,2.98,1494.2226167529814
1147,0.34,Very Good,I,SI1,61.3,61.0,4.45,4.49,2.74,496.51930989658644
1148,0.43,Ideal,G,VS1,62.3,56.0,4.82,4.85,3.01,1152.6045287203622
1149,1.51,Fair,J,SI1,63.4,60.0,7.31,7.18,4.59,7327.224305533867
1150,0.32,Very Good,G,VS2,60.2,57.0,4.42,4.45,2.67,575.8880679173064
1151,1.24,Premium,G,VS1,62.0,55.0,6.95,6.89,4.29,8301.599119755472
1152,0.31,Ideal,E,VS1,61.4,56.0,4.38,4.35,2.68,738.0238703360267
1153,1.32,Ideal,G,VVS2,62.3,57.0,6.96,7.04,4.36,10952.850227341622
1154,1.02,Ideal,H,SI2,61.6,55.0,6.49,6.43,3.98,3837.8250161065057
1155,0.7,Very Good,J,VS2,61.1,61.0,5.64,5.69,3.46,1934.675899357521
1156,1.0,Premium,F,VS1,62.7,55.0,6.39,6.34,3.99,6025.507835334557
1157,0.41,Ideal,G,VS2,61.4,59.0,4.78,4.76,2.93,973.7508897577067
1158,0.52,Premium,G,SI1,59.7,60.0,5.22,5.2,3.11,1290.19843740311
1159,0.51,Very Good,D,VS2,60.5,60.0,5.16,5.19,3.13,1808.3559174192453
1160,0.3,Premium,D,SI1,61.7,59.0,4.28,4.31,2.65,552.9790707521144
1161,0.39,Good,D,VVS2,58.1,60.0,4.82,4.85,2.81,1368.3610578125013
1162,0.38,Premium,G,IF,62.5,60.0,4.64,4.61,2.89,1211.176439277302
1163,1.01,Premium,F,SI2,58.3,58.0,6.56,6.55,3.82,4037.276031921175
1164,1.36,Ideal,G,SI1,60.9,56.0,7.15,7.16,4.36,8122.708604952723
1165,1.21,Ideal,I,SI1,60.6,55.0,6.92,6.87,4.18,5743.137086868567
1166,0.3,Very Good,F,IF,62.1,57.0,4.26,4.3,2.66,877.1471838048767
1167,0.41,Premium,D,VVS1,62.2,58.0,4.77,4.71,2.95,1741.8806951623687
1168,2.03,Premium,J,VS1,59.3,60.0,8.36,8.28,4.93,16267.021552816881
1169,0.36,Ideal,D,SI1,62.5,56.0,4.55,4.57,2.85,801.6409316175835
1170,0.4,Premium,D,SI1,61.4,56.0,4.83,4.72,2.93,951.0625602791362
1171,2.11,Premium,D,SI2,60.9,60.0,8.28,8.21,5.02,17330.254585203445
1172,1.06,Ideal,H,SI1,63.0,55.0,6.49,6.44,4.08,4767.02033625445
1173,0.33,Good,I,VS1,63.2,57.0,4.37,4.4,2.77,534.051972344937
1174,0.72,Premium,E,IF,61.3,60.0,5.74,5.71,3.51,5349.77668505995
1175,1.51,Good,J,SI1,62.4,64.0,7.31,7.23,4.54,7532.858544413136
1176,1.0,Premium,G,VS2,62.9,56.0,6.42,6.27,3.99,5086.6632639537065
1177,1.02,Ideal,F,SI1,62.8,55.0,6.43,6.4,4.03,5030.868575022084
1178,0.43,Ideal,E,SI2,62.1,56.0,4.85,4.84,3.01,901.4659870077882
1179,1.0,Fair,G,I1,66.4,59.0,6.16,6.09,4.07,2112.76024986808
1180,1.7,Premium,I,SI1,58.6,59.0,7.79,7.75,4.55,10603.85703045204
1181,0.72,Ideal,D,SI2,61.1,58.0,5.76,5.79,3.53,2450.290062715722
1182,1.22,Premium,G,SI1,63.0,57.0,6.84,6.74,4.28,6438.006833126749
1183,1.06,Good,F,VS1,58.5,57.0,6.68,6.73,3.92,6319.458913421813
1184,1.11,Ideal,H,SI1,60.2,54.0,6.82,6.7,4.07,5199.694179145804
1185,1.01,Premium,H,SI2,61.9,59.0,6.42,6.37,3.96,3663.7409038635037
1186,1.06,Premium,G,VVS1,61.1,58.0,6.53,6.57,4.0,7512.720105126284
1187,1.54,Premium,E,SI2,59.0,62.0,7.59,7.56,4.47,9232.12530369785
1188,0.56,Very Good,E,SI1,58.5,59.0,5.42,5.45,3.18,1637.5212415040812
1189,0.25,Good,F,VS1,63.6,57.0,4.01,4.04,2.56,409.7480642589324
1190,0.9,Ideal,D,SI1,61.6,56.0,6.19,6.21,3.82,4508.870156597189
1191,0.56,Fair,E,SI2,64.5,61.0,5.18,5.14,3.33,1311.0986404844919
1192,0.31,Ideal,F,IF,60.8,56.0,4.43,4.45,2.7,975.1788601853186
1193,0.39,Very Good,D,VS2,60.2,59.0,4.74,4.76,2.86,1090.1542164648304
1194,1.01,Premium,F,VS1,59.4,60.0,6.5,6.46,3.85,6140.134287134788
1195,2.02,Ideal,I,SI1,62.4,56.0,8.07,8.11,5.05,15089.325662178027
1196,1.03,Ideal,D,SI2,61.2,57.0,6.51,6.59,4.01,4744.963620830802
1197,1.57,Premium,H,VS1,61.7,58.0,7.47,7.56,4.64,11898.20581932955
1198,0.31,Very Good,D,IF,62.0,56.0,4.33,4.35,2.69,1241.9511388726676
1199,0.5,Premium,D,SI1,61.1,59.0,5.08,5.04,3.09,1448.362861580488
1200,0.3,Ideal,E,VS2,62.4,57.0,4.29,4.24,2.66,644.4976962065649
1201,1.22,Very Good,D,SI2,62.2,58.0,6.85,6.91,4.28,6129.25440387976
1202,0.27,Very Good,F,VVS2,61.9,58.0,4.17,4.2,2.59,567.4251561968821
1203,0.41,Ideal,E,VVS1,61.9,55.0,4.79,4.78,2.96,1601.5828273308036
1204,1.24,Premium,F,SI1,61.6,59.0,6.9,6.86,4.24,7071.393463330337
1205,0.41,Very Good,I,VVS1,62.0,56.0,4.75,4.77,2.95,988.868684500078
1206,0.4,Ideal,G,SI2,62.5,53.0,4.75,4.79,2.98,715.8383962809338
1207,1.01,Ideal,F,SI1,62.0,57.0,6.38,6.42,3.97,4938.303193497418
1208,1.5,Premium,I,VS1,62.7,59.0,7.25,7.3,4.56,10004.700089163582
1209,0.56,Ideal,D,SI2,61.3,56.0,5.3,5.33,3.26,1540.8818262332888
1210,0.36,Ideal,I,VS1,62.1,57.0,4.54,4.58,2.83,691.8492242095026
1211,1.51,Premium,I,VS2,59.9,60.0,7.42,7.36,4.43,9276.305731107032
1212,1.3,Very Good,I,VS1,62.1,59.0,6.97,7.01,4.34,7394.052085890046
1213,0.32,Ideal,G,VVS1,61.7,56.0,4.41,4.37,2.71,809.0474624416232
1214,0.26,Very Good,E,SI1,62.0,54.0,4.08,4.11,2.54,385.56856156196415
1215,1.51,Very Good,E,SI2,61.8,57.0,7.34,7.32,4.53,8655.046394736431
1216,0.33,Premium,E,VVS1,60.1,58.0,4.51,4.47,2.7,1039.055444290211
1217,1.34,Ideal,G,VS1,62.7,57.0,7.04,7.1,4.43,9921.42583837167
1218,1.01,Good,E,SI1,63.2,59.0,6.25,6.28,3.96,4841.269548788325
1219,1.0,Premium,G,VS2,60.0,59.0,6.54,6.46,3.9,5086.6632639537065
1220,1.42,Ideal,F,VVS1,60.8,56.0,7.25,7.32,4.43,14869.566070769975
1221,0.9,Premium,H,VS2,61.2,61.0,6.18,6.08,3.75,3817.2708089568628
1222,1.01,Very Good,E,VS2,63.4,60.0,6.37,6.31,4.02,6008.563990039431
1223,0.36,Premium,D,VS2,60.5,58.0,4.63,4.6,2.79,964.7887175556057
1224,0.7,Premium,E,SI1,59.1,62.0,5.8,5.74,3.41,2563.749345562177
1225,0.37,Good,G,SI2,63.3,55.0,4.58,4.61,2.91,569.5523225770606
1226,0.91,Very Good,E,SI1,63.3,56.0,6.12,6.17,3.89,4089.122602371646
1227,0.8,Ideal,H,VS2,62.8,57.0,5.91,5.87,3.7,3146.1220920938504
1228,0.9,Good,E,SI2,63.4,60.0,6.02,6.07,3.83,3237.528260491655
1229,0.31,Ideal,G,IF,61.7,56.0,4.38,4.34,2.69,845.1412400832353
1230,1.51,Good,G,VS1,62.4,59.0,7.25,7.28,4.53,11322.799809971817
1231,1.11,Premium,I,SI2,61.5,58.0,6.65,6.61,4.08,4154.508506275918
1232,0.41,Ideal,H,VS1,61.0,54.0,4.84,4.8,2.94,965.4804416070253
1233,1.01,Very Good,J,SI2,62.8,59.0,6.34,6.37,3.99,3232.1985620729433
1234,0.7,Ideal,D,VS2,61.6,58.0,5.66,5.7,3.5,3481.695697725467
1235,1.63,Ideal,G,VS1,61.7,55.0,7.6,7.56,4.68,14378.438029477325
1236,1.61,Premium,D,SI2,61.3,58.0,7.56,7.49,4.61,10519.98447963523
1237,0.72,Very Good,H,SI1,63.0,58.0,5.68,5.71,3.59,2175.6489661896508
1238,0.54,Premium,G,VS2,62.0,58.0,5.21,5.18,3.22,1590.6511472282461
1239,1.22,Very Good,G,IF,62.0,59.0,6.8,6.85,4.23,10571.79575379558
1240,0.33,Premium,G,IF,59.4,59.0,4.54,4.49,2.68,929.4700437015102
1241,1.34,Very Good,G,VS2,60.7,59.0,7.04,7.07,4.28,8584.19772419369
1242,0.76,Ideal,H,VVS1,61.8,57.0,5.82,5.86,3.61,3694.3538228404877
1243,1.74,Ideal,E,SI2,62.3,57.0,7.8,7.7,4.83,11897.058026877143
1244,0.32,Ideal,G,SI1,61.3,57.0,4.37,4.4,2.69,531.17013308236
1245,0.5,Ideal,F,VS2,61.1,58.0,5.1,5.13,3.13,1546.6761812961165
1246,1.44,Good,G,I1,63.2,54.8,7.18,7.21,4.54,4056.538347435215
1247,0.7,Fair,I,SI1,65.2,58.0,5.6,5.56,3.64,1832.5027182458095
1248,0.52,Ideal,E,VS2,61.4,54.0,5.2,5.23,3.2,1819.2369885371797
1249,0.73,Very Good,G,VVS1,62.9,59.0,5.7,5.78,3.61,3635.116417106175
1250,1.23,Premium,H,VS1,61.1,58.0,6.91,6.86,4.21,7494.44189144342
1251,1.02,Premium,H,VS2,61.9,57.0,6.5,6.4,3.99,4833.954239362195
1252,1.0,Ideal,E,SI1,61.6,55.0,6.45,6.43,3.97,5162.674761921154
1253,0.7,Very Good,D,SI1,61.1,58.0,5.66,5.73,3.48,2656.426026782075
1254,1.5,Very Good,E,SI2,62.8,57.0,7.17,7.23,4.52,8549.550455546147
1255,2.0,Very Good,J,VVS2,63.0,59.0,7.97,8.0,5.03,17171.5931967739
1256,0.3,Very Good,G,VS2,63.1,56.0,4.28,4.25,2.69,509.87053650237254
1257,0.26,Premium,E,VVS2,58.9,61.0,4.19,4.16,2.46,595.6831134645568
1258,0.58,Premium,E,SI1,62.7,58.0,5.33,5.32,3.34,1798.595453842619
1259,0.4,Very Good,F,VS1,60.4,61.0,4.74,4.77,2.87,1029.7177865327617
1260,0.26,Ideal,D,VS1,62.0,55.0,4.12,4.1,2.55,576.9811252477251
1261,1.0,Fair,H,SI2,65.1,58.0,6.27,6.15,4.05,3304.9104353967105
1262,0.52,Fair,F,VS1,57.2,59.0,5.35,5.39,3.07,1589.550221422684
1263,1.02,Premium,D,SI2,59.7,60.0,6.58,6.55,3.92,4530.5353125447655
1264,1.7,Good,I,SI1,59.3,58.0,7.72,7.77,4.59,10032.824436354691
1265,1.01,Premium,H,SI2,61.6,61.0,6.39,6.31,3.91,3663.7409038635037
1266,0.55,Ideal,E,VS2,61.8,57.0,5.34,5.27,3.28,2022.2968314323318
1267,1.04,Good,F,VS1,63.2,57.0,6.41,6.44,4.06,6095.546187552572
1268,1.02,Premium,D,VS2,62.9,60.0,6.42,6.37,4.02,6882.142666073679
1269,0.3,Ideal,F,SI1,62.3,54.0,4.3,4.27,2.67,501.00728468084594
1270,0.97,Ideal,F,I1,60.7,56.0,6.43,6.41,3.9,2818.584727936981
1271,0.31,Ideal,E,VS2,62.0,55.0,4.35,4.33,2.69,685.6255005725427
1272,0.81,Ideal,H,VS1,61.8,58.0,5.97,6.04,3.71,3505.6572685028764
1273,1.02,Premium,D,SI1,62.3,59.0,6.42,6.38,3.99,5552.743672108284
1274,0.3,Premium,I,VVS1,61.1,59.0,4.31,4.33,2.64,563.0495670984125
1275,0.4,Very Good,E,VS1,62.8,59.0,4.63,4.67,2.92,1123.2609624012448
1276,0.71,Very Good,F,VVS1,63.2,60.0,5.65,5.61,3.56,3844.8830056773363
1277,0.7,Premium,G,SI1,61.5,58.0,5.69,5.76,3.52,2259.386779710086
1278,0.23,Ideal,E,SI2,61.5,55.0,3.95,3.98,2.43,284.05153429537563
1279,1.09,Ideal,G,VS1,62.3,55.0,6.59,6.63,4.12,6710.16349867705
1280,0.3,Ideal,E,VVS2,61.0,56.0,4.33,4.39,2.66,798.0690819326845
1281,0.35,Premium,E,VS2,59.5,58.0,4.59,4.62,2.74,837.5211191124068
1282,1.13,Ideal,F,VS2,62.1,56.0,6.65,6.71,4.15,7201.947345345019
1283,0.31,Ideal,G,VVS1,61.5,54.0,4.36,4.39,2.69,762.1461505597109
1284,1.33,Ideal,I,VS2,61.1,54.0,7.14,7.15,4.37,7514.545492006014
1285,1.25,Premium,I,SI2,60.5,58.0,7.0,6.96,4.22,5172.898355760361
1286,2.0,Fair,H,SI1,61.2,50.0,8.17,8.08,4.97,14121.653318253946
1287,0.7,Ideal,G,SI1,62.5,56.0,5.67,5.69,3.55,2322.7951402851368
1288,0.39,Good,F,VS2,64.3,55.0,4.56,4.64,2.96,887.6707885427376
1289,0.5,Ideal,E,VS2,60.8,57.0,5.16,5.13,3.13,1689.486327765611
1290,0.3,Premium,E,VS2,61.6,58.0,4.33,4.31,2.66,626.1752920040861
1291,1.37,Ideal,J,VS2,63.0,57.0,7.11,7.05,4.46,7274.875589836553
1292,0.8,Ideal,H,VS2,62.1,54.0,5.96,5.99,3.71,3146.1220920938504
1293,0.28,Very Good,F,VVS1,60.1,59.0,4.24,4.25,2.55,667.991783875945
1294,0.34,Good,E,SI1,60.5,60.1,4.5,4.53,2.73,621.8501968500706
1295,0.3,Very Good,E,VS2,62.6,58.0,4.25,4.28,2.67,608.3737748392725
1296,0.85,Ideal,E,SI2,62.8,57.0,6.06,6.01,3.79,3170.9231776660563
1297,1.0,Very Good,E,SI1,60.9,59.0,6.38,6.43,3.9,4884.657475068394
1298,0.41,Premium,G,VS2,62.6,59.0,4.73,4.76,2.97,946.0681571433363
