,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
797,1.01,Very Good,F,VS2,63.5,58.0,6.35,6.32,4.02,5571.852012292047
798,0.71,Ideal,H,VS1,61.7,55.0,5.73,5.75,3.54,2905.191725271342
799,1.03,Ideal,D,SI1,62.4,57.0,6.47,6.44,4.03,5992.725651461425
800,0.84,Very Good,F,VVS2,60.4,62.0,6.1,6.15,3.7,4628.241569728547
801,0.76,Premium,E,SI2,60.8,57.0,5.89,5.85,3.57,2369.9666427240145
802,1.03,Premium,J,VS1,61.8,58.0,6.51,6.41,3.99,4119.4255509188
803,0.54,Ideal,E,SI1,61.3,56.0,5.22,5.25,3.21,1557.4991550999775
804,0.46,Ideal,E,VS1,60.3,56.0,5.02,5.06,3.04,1621.9456769555281
805,1.04,Ideal,H,SI2,62.0,57.0,6.53,6.43,4.02,4073.361557654618
806,0.3,Ideal,D,VS2,61.5,55.0,4.35,4.3,2.66,683.4768417694579
807,1.14,Ideal,H,VS2,61.1,57.0,6.71,6.78,4.12,6174.300542427146
808,0.32,Premium,D,VS2,58.8,59.0,4.52,4.49,2.65,739.9321343538038
809,1.0,Premium,H,SI1,61.5,58.0,6.37,6.45,3.94,4157.68680430196
810,0.32,Premium,I,VVS1,60.1,61.0,4.45,4.4,2.66,620.4437594750082
811,0.41,Good,F,I1,63.8,57.0,4.72,4.69,3.0,582.0388688010656
812,0.32,Ideal,I,VVS1,61.7,55.0,4.39,4.4,2.71,638.6123280087438
813,0.9,Ideal,G,VS1,61.6,55.0,6.27,6.23,3.85,5122.2701610557415
814,0.7,Premium,F,SI1,59.4,60.0,5.77,5.74,3.42,2410.998870404172
815,0.3,Very Good,D,SI1,58.8,57.0,4.4,4.44,2.6,530.0118576507234
816,0.31,Premium,H,VVS1,61.9,58.0,4.34,4.32,2.68,687.3274103017976
817,0.71,Premium,D,SI1,61.3,58.0,5.73,5.75,3.52,2615.36926865465
818,0.7,Very Good,E,SI2,62.0,60.0,5.67,5.72,3.53,1979.6440191468648
819,0.32,Ideal,G,VVS1,61.7,56.0,4.37,4.41,2.71,841.3294314653173
820,0.91,Premium,F,SI2,60.8,59.0,6.28,6.25,3.81,3370.3606374447945
821,0.91,Ideal,E,SI1,61.2,58.0,6.24,6.3,3.84,4545.331049154633
822,1.5,Premium,E,VS1,62.5,58.0,7.28,7.21,4.53,15080.86070773722
823,0.9,Ideal,H,SI2,62.1,55.0,6.17,6.2,3.84,3116.575820443312
824,0.77,Very Good,D,SI1,62.1,58.0,5.84,5.89,3.64,2917.669178070179
825,0.43,Premium,F,VS2,61.0,57.0,4.87,4.84,2.96,1121.2975066732138
826,0.32,Ideal,I,VVS2,62.0,54.9,4.36,4.39,2.71,578.7397075236792
827,0.6,Ideal,G,VVS2,61.4,59.0,5.37,5.41,3.31,2376.285152081923
828,1.72,Good,J,SI2,63.2,57.0,7.56,7.6,4.79,7576.165622496129
829,0.32,Premium,J,VS1,61.9,58.0,4.39,4.33,2.7,479.3651051243366
830,1.23,Ideal,J,SI1,63.1,58.0,6.8,6.74,4.27,5008.571527275425
831,1.67,Ideal,H,SI1,61.6,55.0,7.68,7.62,4.71,10786.690328544357
832,0.4,Good,E,SI1,63.5,55.0,4.67,4.71,2.98,824.4182632237266
833,0.41,Ideal,F,VS1,60.6,57.0,4.84,4.79,2.92,1248.512457971982
834,1.24,Good,G,VS2,61.3,57.0,6.78,6.88,4.19,7378.795139859946
835,0.41,Very Good,H,VS2,60.0,57.0,4.92,4.88,2.94,875.4891207859198
836,0.32,Very Good,I,VS2,63.0,55.0,4.34,4.39,2.75,495.0619044454723
837,0.37,Very Good,E,VS2,61.8,59.0,4.56,4.6,2.83,871.8253438552745
838,1.01,Good,F,VS2,60.6,62.0,6.52,6.49,3.94,5399.699893450629
839,1.18,Ideal,F,VVS1,61.5,55.6,6.79,6.83,4.19,11160.482276994673
840,0.32,Good,F,SI1,63.2,55.0,4.37,4.4,2.77,506.0440826608279
841,0.75,Ideal,I,VS1,61.1,59.0,5.85,5.87,3.58,2754.7467134062613
842,0.3,Very Good,G,VVS2,61.6,56.0,4.27,4.3,2.64,600.9281225881214
843,0.7,Very Good,D,VS1,61.6,58.0,5.67,5.73,3.51,3515.719397545337
844,1.06,Very Good,I,VS1,58.5,58.3,6.66,6.79,3.94,4900.35913592277
845,1.08,Premium,E,SI2,60.8,59.0,6.57,6.62,4.01,5085.847853852802
846,0.26,Ideal,G,IF,61.7,54.0,4.15,4.18,2.57,661.2297151639174
847,0.3,Very Good,H,VVS1,63.3,59.0,4.28,4.22,2.69,627.8179226353388
848,0.72,Ideal,F,SI2,61.9,54.0,5.83,5.73,3.57,2221.309729875289
849,0.38,Ideal,D,VS1,62.2,57.0,4.66,4.63,2.89,1254.3806296849455
850,0.81,Premium,F,SI1,61.9,58.0,5.99,5.96,3.7,3188.130748464563
851,1.47,Very Good,H,SI2,59.1,56.0,7.46,7.51,4.42,7095.463837531379
852,1.01,Good,F,SI2,62.5,59.0,6.31,6.37,3.96,3864.5070327597996
853,1.24,Fair,G,SI2,65.7,57.0,6.72,6.68,4.4,5274.159160945926
854,0.72,Very Good,G,SI2,62.5,56.0,5.68,5.71,3.56,1997.236484846366
855,0.51,Ideal,F,VS1,60.4,56.0,5.18,5.21,3.14,1896.0006350014257
856,0.33,Ideal,J,VVS1,62.1,54.0,4.45,4.47,2.77,564.1148574357461
857,2.03,Ideal,G,SI1,60.0,55.8,8.17,8.3,4.95,17683.233288426043
858,0.39,Very Good,J,VVS1,57.8,59.0,4.85,4.9,2.82,726.6709975602398
859,0.3,Very Good,G,VS2,60.8,61.0,4.31,4.34,2.63,515.9618603686099
860,0.55,Ideal,D,VS2,58.5,58.0,5.42,5.39,3.16,2046.7126244096262
861,1.0,Premium,E,I1,62.3,58.0,6.38,6.33,3.96,3754.0011683109756
862,2.0,Good,I,VS2,63.6,60.0,8.03,7.95,5.08,14035.02941660715
863,1.0,Good,D,SI1,63.8,53.0,6.35,6.4,4.07,5077.461242522746
864,0.32,Ideal,J,VS1,62.0,54.7,4.39,4.42,2.73,492.5266368179928
865,0.4,Premium,G,VS1,60.7,58.0,4.81,4.78,2.91,1068.8389323386987
866,1.01,Good,D,SI1,64.1,60.0,6.3,6.27,4.03,5169.709087297455
867,0.3,Very Good,H,SI1,63.0,54.0,4.27,4.3,2.7,434.1420408026983
868,0.7,Very Good,H,SI1,58.5,65.0,5.81,5.84,3.41,2084.714533503006
869,0.71,Very Good,E,VVS1,62.8,59.0,5.66,5.71,3.57,3927.0942588050193
870,0.83,Ideal,E,SI1,61.5,55.0,6.05,6.08,3.73,3381.331748196386
871,0.31,Ideal,I,VVS1,62.1,56.0,4.38,4.35,2.71,602.5319884930502
872,0.71,Premium,E,VS2,62.1,59.0,5.68,5.72,3.54,2914.948026308163
873,0.91,Very Good,H,VS1,62.7,63.0,6.1,6.03,3.8,4333.578768897772
874,0.9,Premium,G,VS2,62.0,60.0,6.19,6.14,3.82,4264.176651901756
875,0.41,Premium,G,VS1,61.9,60.0,4.76,4.7,2.93,1120.0209154625143
876,0.41,Premium,F,VVS2,60.1,59.0,4.79,4.82,2.89,1209.937480645662
877,0.7,Very Good,F,SI1,59.2,60.0,5.77,5.79,3.42,2336.506840976852
878,1.02,Ideal,I,VS2,62.7,56.0,6.37,6.43,4.01,4384.72527318872
879,0.71,Ideal,G,SI2,61.5,55.0,5.74,5.78,3.54,2069.0365309829167
880,0.51,Ideal,D,VS2,62.7,55.0,5.12,5.09,3.2,1785.3324689761662
881,1.03,Ideal,G,VVS2,61.6,56.0,6.48,6.5,4.0,6613.883452317607
882,0.9,Very Good,G,VVS1,62.3,58.0,6.14,6.21,3.85,5608.189524969965
883,0.3,Ideal,D,VS2,61.1,56.0,4.36,4.32,2.65,683.4768417694579
884,1.05,Very Good,G,VS2,61.7,55.0,6.5,6.56,4.03,5553.673765158379
885,1.3,Ideal,H,VVS2,61.5,55.0,7.07,7.03,4.34,8674.90587156434
886,0.36,Ideal,G,VVS1,62.8,57.0,4.55,4.52,2.85,1051.629198654218
887,0.51,Very Good,G,VVS1,62.9,57.0,5.08,5.12,3.21,1912.3145519569134
888,1.08,Very Good,J,SI2,63.2,59.0,6.57,6.4,4.1,3450.732258516922
889,2.2,Premium,I,VS2,62.0,57.0,8.38,8.34,5.18,17705.39548559642
890,0.3,Ideal,F,IF,62.1,57.0,4.29,4.31,2.67,959.3453985878965
891,0.3,Very Good,E,VVS2,62.9,55.0,4.25,4.27,2.68,704.3230604875496
892,1.46,Premium,D,SI2,62.0,55.0,7.32,7.23,4.51,9069.890133882524
893,0.54,Ideal,G,VS1,60.1,57.0,5.29,5.31,3.18,1946.3531087852386
894,0.58,Very Good,E,SI1,59.6,57.0,5.41,5.42,3.23,1663.0294737642957
895,2.01,Premium,I,SI1,61.3,60.0,8.09,8.05,4.95,13598.682260506372
896,0.43,Very Good,D,SI1,62.9,56.0,4.78,4.83,3.02,1016.7038609986325
897,2.3,Ideal,H,SI2,61.6,56.0,8.48,8.52,5.24,17254.686529835508
898,0.91,Premium,I,VS1,61.9,57.0,6.24,6.19,3.85,3813.99780555729
899,0.4,Ideal,F,SI2,62.0,57.0,4.7,4.72,2.92,721.0266862677664
900,1.0,Ideal,E,SI1,61.6,57.0,6.37,6.45,3.95,5388.015455053908
901,0.41,Premium,G,VS2,61.9,59.0,4.77,4.73,2.94,961.6592292351075
902,0.35,Ideal,H,VVS1,60.5,57.0,4.58,4.59,2.77,886.593015086241
903,1.1,Very Good,G,IF,60.5,55.0,6.77,6.71,4.08,9582.2118076304
904,0.3,Premium,G,SI1,62.5,61.0,4.29,4.26,2.67,456.91459933767925
905,0.31,Ideal,G,VVS2,60.8,56.0,4.41,4.44,2.69,680.2091277710344
906,0.94,Premium,F,SI2,62.4,58.0,6.23,6.17,3.87,3586.257869411904
907,0.72,Good,G,SI2,63.7,59.0,5.74,5.65,3.63,1936.4537431162253
908,0.7,Very Good,F,SI1,60.6,60.0,5.71,5.75,3.47,2336.506840976852
909,0.24,Ideal,H,VS2,61.1,56.0,3.99,4.03,2.45,344.74272443842716
910,0.57,Very Good,E,VS2,59.5,56.0,5.45,5.47,3.25,1900.520759059652
911,0.71,Premium,I,SI1,61.7,56.0,5.73,5.71,3.53,1988.0939791200656
912,0.79,Ideal,H,VVS2,62.0,55.9,5.88,5.95,3.67,3540.2982364820714
913,0.3,Premium,G,VS1,59.6,59.0,4.38,4.34,2.6,619.7904677401789
914,0.52,Premium,E,VS2,61.6,59.0,5.16,5.14,3.17,1662.3279013351837
915,1.22,Very Good,F,VVS2,60.7,62.0,6.81,6.84,4.14,9451.475444991469
916,1.0,Good,D,SI1,64.9,53.0,6.27,6.3,4.08,5077.461242522746
917,0.3,Good,H,VVS1,63.4,57.0,4.27,4.31,2.72,609.3601089155719
918,0.3,Good,E,VS2,64.2,57.0,4.24,4.13,2.69,578.6703272866342
919,0.51,Premium,E,VS2,60.5,56.0,5.24,5.18,3.15,1605.1241037457876
920,1.22,Ideal,H,VVS2,62.7,54.0,6.77,6.83,4.27,7712.336231997912
921,0.56,Ideal,D,VS2,61.2,56.0,5.3,5.35,3.26,2114.544104061408
922,0.53,Ideal,E,VS2,61.4,56.0,5.18,5.25,3.2,1775.7508722298503
923,0.58,Ideal,E,VS2,61.8,57.0,5.32,5.36,3.3,2089.236481063844
924,0.73,Premium,I,VS1,61.2,59.0,5.84,5.82,3.57,2547.0915257409174
925,1.13,Ideal,F,I1,62.2,55.0,6.68,6.63,4.14,4451.427058897871
926,0.7,Very Good,F,VS1,60.5,57.0,5.77,5.8,3.5,3264.694729060819
927,0.59,Ideal,D,IF,60.7,58.0,5.45,5.49,3.32,3981.4733746682905
928,0.5,Ideal,G,VVS1,62.2,55.0,5.09,5.11,3.17,1959.3545627210478
929,1.07,Very Good,G,VVS2,62.8,57.0,6.46,6.56,4.09,6703.595906333757
930,0.42,Ideal,G,VVS2,62.1,57.0,4.8,4.77,2.97,1209.129525054957
931,0.27,Ideal,G,VS1,62.3,53.0,4.16,4.19,2.6,523.5887842970318
932,1.51,Premium,H,VS1,61.0,60.0,7.29,7.34,4.46,11110.496561669406
933,1.33,Premium,G,SI2,59.2,62.0,7.22,7.16,4.26,6607.889852938817
934,0.53,Ideal,G,VVS1,61.4,57.0,5.18,5.21,3.19,2188.0090168517754
935,0.43,Ideal,F,VVS2,61.9,56.0,4.84,4.82,2.99,1367.6928199990555
936,0.4,Premium,G,VS1,61.3,60.0,4.71,4.66,2.87,1068.8389323386987
937,0.9,Very Good,F,SI2,62.0,59.0,6.2,6.1,3.81,3197.8649398033713
938,2.07,Fair,D,SI2,64.5,60.0,7.99,7.88,5.12,15247.674375567412
939,1.51,Premium,G,VS2,59.2,61.0,7.48,7.44,4.42,11399.734109542693
940,0.32,Ideal,F,SI1,61.6,55.0,4.41,4.45,2.73,556.004364665014
941,0.5,Premium,E,SI1,62.3,60.0,5.16,5.08,3.19,1313.4260760817183
942,0.9,Good,G,VS1,61.0,62.0,6.16,6.24,3.78,4668.693778324256
943,0.71,Fair,D,SI1,66.3,56.0,5.61,5.49,3.68,2337.674732677416
944,1.21,Good,H,SI1,63.8,64.0,6.72,6.63,4.26,5431.083783026534
945,0.32,Premium,E,SI1,62.2,58.0,4.39,4.36,2.72,587.3235471714414
946,0.7,Very Good,F,VS2,61.7,63.0,5.61,5.64,3.47,2761.880078524714
947,0.42,Ideal,E,VS1,61.6,57.0,4.8,4.84,2.97,1376.5373193606088
948,0.92,Very Good,G,SI2,59.4,62.0,6.34,6.36,3.77,3177.491157694953
949,1.0,Premium,H,SI2,60.0,62.0,6.53,6.51,3.91,3676.6403495150253
950,1.09,Ideal,I,VS2,61.8,57.0,6.55,6.59,4.06,4951.6057045730995
951,0.56,Premium,I,VVS1,60.6,59.0,5.29,5.33,3.22,1729.4028416698734
952,1.01,Fair,E,VS2,66.6,55.0,6.27,6.2,4.15,5699.381677950865
953,2.02,Premium,J,VS2,62.0,59.0,8.06,8.08,5.0,12593.564882470277
954,0.3,Very Good,E,SI2,58.8,60.0,4.39,4.42,2.59,429.5272324124322
955,1.03,Very Good,D,SI2,61.3,61.0,6.46,6.49,3.97,4647.144512898615
956,0.62,Premium,G,VS2,61.1,59.0,5.56,5.5,3.38,2104.97266711207
957,0.83,Good,J,SI1,63.8,58.0,5.97,5.95,3.8,2239.203666103351
958,0.9,Premium,F,SI2,58.9,59.0,6.31,6.26,3.7,3299.8186105663644
959,2.04,Very Good,I,SI1,63.1,58.0,8.06,7.99,5.06,13575.2508386892
960,0.9,Good,D,SI2,63.8,58.0,6.13,6.09,3.9,3114.8973030665707
961,1.11,Ideal,H,SI1,61.6,56.0,6.69,6.73,4.07,5196.847569668883
962,0.51,Ideal,F,VVS1,61.4,56.0,5.15,5.17,3.17,2241.17742385524
963,0.28,Good,F,VVS2,64.9,57.0,4.13,4.16,2.69,547.5858853954699
964,0.52,Very Good,E,VS2,62.5,56.0,5.15,5.18,3.23,1610.5333951792784
965,1.2,Ideal,F,VS2,62.3,56.0,6.82,6.79,4.24,8248.596831663159
966,0.29,Ideal,F,VS2,61.6,56.0,4.28,4.32,2.65,544.3491925950832
967,1.52,Very Good,I,VS2,63.3,61.0,7.27,7.23,4.59,8738.244369029293
968,1.01,Good,D,SI1,63.1,60.0,6.32,6.39,4.01,5169.709087297455
969,1.2,Ideal,F,SI1,61.5,53.0,6.87,6.9,4.24,6978.182389416325
970,0.5,Ideal,F,VVS2,62.2,54.0,5.07,5.12,3.17,1825.4734430992983
971,0.35,Ideal,E,VS2,61.6,56.0,4.54,4.52,2.79,840.2365703053557
972,0.53,Ideal,E,VS2,61.5,56.0,5.18,5.23,3.2,1775.7508722298503
973,0.55,Ideal,F,VS2,60.9,57.0,5.3,5.34,3.24,1853.421059177269
974,2.07,Ideal,J,VVS2,62.7,54.0,8.17,8.12,5.11,14648.693524279091
975,2.01,Premium,E,SI2,58.7,54.0,8.27,8.2,4.83,15590.54328638671
976,0.3,Very Good,D,SI2,61.8,58.0,4.29,4.32,2.66,442.9417906396071
977,0.74,Ideal,G,VVS2,60.9,58.0,5.85,5.88,3.57,3535.3247648817137
978,1.02,Very Good,G,SI1,63.0,55.0,6.4,6.45,4.05,4499.620029577566
979,2.0,Premium,I,VS1,61.1,58.0,8.08,8.11,4.95,16407.299262405882
980,1.51,Premium,J,VVS2,62.6,59.0,7.33,7.31,4.58,8328.027698149504
981,0.3,Ideal,F,SI1,60.6,57.0,4.34,4.37,2.64,491.38733022150484
982,0.57,Ideal,E,VS1,61.0,56.0,5.38,5.4,3.29,2387.592863197408
983,2.15,Ideal,I,SI1,62.5,57.0,8.2,8.16,5.11,15834.25131349843
984,0.97,Premium,F,SI2,61.9,58.0,6.31,6.35,3.92,3808.548060645998
985,1.2,Premium,D,SI2,62.0,58.0,6.84,6.77,4.22,6360.40465173086
986,0.26,Ideal,G,SI1,62.2,54.0,4.11,4.12,2.56,359.36240969580183
987,1.51,Premium,G,VS2,62.5,59.0,7.34,7.28,4.57,11399.734109542693
988,0.31,Ideal,E,VS2,60.5,56.0,4.41,4.38,2.66,675.0762047262716
989,0.79,Premium,H,SI2,62.8,57.0,5.91,5.88,3.7,2376.1742939813143
990,0.77,Premium,G,SI2,61.2,58.0,5.99,5.96,3.64,2339.2968498562655
991,0.57,Good,F,VS1,60.0,61.0,5.35,5.38,3.22,2135.0906224728687
992,0.27,Ideal,G,VVS2,62.8,56.0,4.12,4.16,2.6,523.5887842970318
993,0.52,Ideal,G,VVS2,61.0,56.0,5.24,5.18,3.18,1812.0651271797071
994,0.43,Ideal,G,IF,61.2,57.0,4.81,4.86,2.96,1714.9067705528687
995,0.6,Ideal,G,VVS2,62.0,57.0,5.41,5.46,3.37,2376.285152081923
996,0.36,Premium,D,SI2,61.5,60.0,4.54,4.6,2.81,639.5493632748644
997,0.54,Ideal,E,VVS2,62.2,54.0,5.23,5.26,3.26,2165.7847395341437
998,0.9,Good,J,SI2,63.9,56.0,6.17,6.1,3.92,2401.3223076160025
999,1.0,Premium,G,SI2,62.9,60.0,6.35,6.3,3.98,3837.9759718289565
1000,1.03,Very Good,G,SI1,62.6,56.0,6.41,6.44,4.02,4583.549780615308
1001,0.53,Very Good,F,SI1,62.5,57.0,5.19,5.24,3.26,1371.7724844433178
1002,0.4,Ideal,G,VVS1,62.0,55.0,4.74,4.78,2.95,1283.9247097447255
1003,0.64,Premium,H,SI1,60.0,59.0,5.63,5.57,3.36,1819.442359883688
1004,0.35,Very Good,H,VS2,60.1,56.0,4.61,4.64,2.78,653.1360909637077
1005,0.9,Premium,H,SI2,59.5,60.0,6.32,6.29,3.75,3024.9486561600665
1006,1.09,Good,H,SI1,63.2,57.0,6.54,6.57,4.14,4594.500544145489
1007,0.73,Ideal,I,SI1,61.7,55.0,5.78,5.82,3.58,2153.1356567952935
1008,0.9,Very Good,F,VS2,63.1,59.0,6.13,6.05,3.84,4468.231220268831
1009,1.06,Ideal,I,SI2,61.9,59.0,6.47,6.52,4.02,3863.9865991764054
1010,0.7,Premium,F,VS2,60.6,58.0,5.8,5.72,3.49,2849.933769819783
1011,1.01,Very Good,H,SI1,61.8,61.0,6.4,6.47,3.98,4110.4971081995245
1012,0.96,Premium,G,SI2,59.3,58.0,6.49,6.43,3.83,3552.3784490183302
1013,0.49,Very Good,H,VVS2,62.3,57.0,5.02,5.05,3.14,1377.216922583898
1014,1.06,Ideal,I,VVS1,60.2,57.0,6.62,6.66,4.0,5728.641989251075
1015,0.54,Good,D,SI1,63.7,57.0,5.22,5.14,3.3,1478.9357171172628
1016,0.52,Very Good,E,SI2,62.6,58.0,5.11,5.14,3.21,1158.196544866032
1017,0.41,Ideal,E,VS1,62.1,56.0,4.78,4.75,2.96,1317.9987394060547
1018,0.5,Good,E,VVS2,61.6,62.0,5.04,5.09,3.12,1714.348786012018
1019,1.06,Ideal,I,SI2,62.7,58.0,6.48,6.5,4.07,3863.9865991764054
1020,0.44,Ideal,E,SI1,61.1,56.0,4.92,4.9,3.0,1076.550970375474
1021,0.73,Ideal,F,VS1,62.6,56.0,5.73,5.71,3.58,3766.947004368533
1022,0.56,Ideal,D,VS2,61.9,57.0,5.26,5.3,3.27,2114.544104061408
1023,0.42,Very Good,D,SI2,63.1,56.0,4.8,4.74,3.01,814.2617874666694
1024,0.81,Very Good,F,VVS2,63.1,56.0,5.99,5.9,3.75,4316.996485495729
1025,0.72,Ideal,I,VS2,61.8,56.0,5.72,5.77,3.56,2316.6068973704832
1026,0.41,Ideal,D,VS2,62.4,55.0,4.76,4.79,2.98,1202.8295554539231
1027,1.01,Very Good,I,SI1,63.3,59.0,6.26,6.22,3.95,3683.670466651011
1028,1.13,Ideal,E,I1,62.0,55.0,6.66,6.7,4.14,4830.156053814916
1029,1.53,Premium,F,VS2,58.5,60.0,7.62,7.56,4.44,12726.939654767311
1030,0.72,Ideal,H,VVS1,62.5,57.0,5.7,5.73,3.57,3371.5022229348274
1031,0.7,Very Good,E,SI2,59.5,56.0,5.79,5.81,3.45,1979.6440191468648
1032,1.09,Very Good,G,VS2,60.9,56.0,6.67,6.7,4.07,5961.258583282138
1033,1.22,Very Good,I,VS1,61.6,60.0,6.86,6.8,4.21,6339.6564218045
1034,0.31,Ideal,D,VS1,60.5,55.0,4.43,4.39,2.67,867.8220534594651
1035,0.42,Ideal,G,IF,62.7,56.0,4.76,4.77,2.99,1640.1466597446772
1036,0.3,Premium,F,VS2,60.7,58.0,4.35,4.32,2.63,562.9006694435777
1037,1.31,Premium,J,SI1,60.7,58.0,7.11,7.06,4.3,5474.011921415288
1038,1.01,Good,F,SI2,64.3,59.0,6.33,6.26,4.05,3864.5070327597996
1039,1.26,Premium,H,SI2,61.3,57.0,6.96,6.87,4.24,5495.019819391751
1040,2.23,Premium,J,SI2,60.5,61.0,8.47,8.4,5.1,12897.050160322773
1041,0.72,Good,F,SI1,60.4,61.0,5.75,5.8,3.49,2389.7750879192035
1042,1.0,Fair,F,VS2,64.7,59.0,6.22,6.15,4.0,5134.136878125931
1043,0.53,Good,I,VS1,64.3,55.0,5.17,5.13,3.31,1337.4280751700514
1044,2.01,Very Good,G,SI1,63.1,59.0,8.03,7.98,5.05,16314.419910683026
1045,0.32,Ideal,D,VVS2,61.3,55.8,4.43,4.44,2.71,919.1374508918547
1046,1.04,Ideal,H,SI1,62.7,54.0,6.51,6.47,4.07,4606.314457612206
1047,1.22,Ideal,G,IF,61.7,56.0,6.87,6.91,4.25,12401.958972423725
1048,1.0,Good,H,SI1,63.7,60.0,6.33,6.3,4.02,3916.8089852505973
1049,0.31,Ideal,D,IF,61.1,56.0,4.39,4.42,2.69,1242.5347407449249
1050,2.01,Premium,H,VS2,62.8,58.0,7.99,7.9,4.99,16686.30671464107
1051,0.36,Ideal,F,VS1,61.3,54.0,4.63,4.65,2.84,973.3587031220804
1052,0.39,Very Good,I,VVS2,62.7,58.0,4.65,4.67,2.92,784.8574018595801
1053,0.33,Premium,G,VS1,61.6,58.0,4.44,4.39,2.72,742.4269108443201
1054,0.32,Premium,I,IF,60.3,58.0,4.45,4.41,2.67,684.6308080919439
1055,0.4,Ideal,F,SI2,62.1,54.0,4.75,4.78,2.96,721.0266862677664
1056,1.0,Very Good,D,SI1,62.1,61.0,6.3,6.32,3.92,5271.039388753735
1057,0.33,Fair,H,VVS2,65.1,59.0,4.4,4.32,2.84,623.9706455568868
1058,1.5,Ideal,G,VS1,61.3,56.0,7.41,7.37,4.53,13522.461367743255
1059,0.81,Very Good,I,VS1,63.2,59.0,5.9,5.84,3.71,2993.89864338625
1060,0.32,Very Good,G,VVS1,60.9,57.0,4.41,4.44,2.69,790.8995970062743
1061,1.11,Very Good,H,VS1,63.2,57.0,6.61,6.53,4.15,6260.684866066794
1062,0.5,Ideal,H,VS2,60.8,56.0,5.17,5.19,3.14,1342.0495446605587
1063,0.33,Good,I,VS1,63.1,56.0,4.38,4.4,2.77,561.5113885067683
1064,0.27,Fair,E,VS1,66.4,58.0,3.99,4.02,2.66,546.7144321372734
1065,1.7,Ideal,H,I1,61.3,55.0,7.7,7.63,4.7,8717.778297015693
1066,0.4,Very Good,E,SI1,60.8,62.0,4.72,4.76,2.88,850.9314277053788
1067,1.51,Good,E,SI2,63.1,58.0,7.28,7.31,4.6,8736.85148767947
1068,0.3,Very Good,E,VS2,61.9,61.0,4.28,4.32,2.66,597.2802759648795
1069,0.64,Very Good,D,SI1,63.7,54.0,5.47,5.52,3.5,2087.9228567783002
1070,0.9,Good,F,SI1,62.8,64.0,6.18,5.99,3.82,3663.2615549815573
1071,1.0,Very Good,H,SI2,60.2,61.0,6.44,6.48,3.89,3568.547317699267
1072,1.01,Ideal,D,VS2,59.8,56.0,6.49,6.52,3.89,6920.762845937554
1073,0.41,Very Good,E,SI1,62.9,57.0,4.72,4.76,2.98,889.6795452042293
1074,1.0,Fair,F,VS2,68.4,58.0,5.97,6.1,4.13,5134.136878125931
1075,0.31,Very Good,G,SI1,61.5,59.0,4.34,4.38,2.68,471.39814616402737
1076,1.03,Very Good,D,SI2,61.8,60.0,6.42,6.45,3.98,4647.144512898615
1077,1.03,Premium,H,SI1,61.9,58.0,6.49,6.43,4.0,4391.608138576438
1078,0.91,Premium,G,VVS2,61.8,58.0,6.24,6.16,3.83,5071.4305679391055
1079,0.31,Very Good,E,VVS1,60.0,56.0,4.45,4.49,2.68,881.1429079363571
1080,0.8,Very Good,E,SI1,62.9,60.0,5.87,5.89,3.7,2970.0343721578342
1081,1.02,Very Good,D,SI1,62.7,60.0,6.34,6.39,3.99,5463.339597972559
1082,1.0,Ideal,G,VS1,62.5,54.0,6.41,6.45,4.02,6253.733956972398
1083,0.34,Premium,D,SI1,62.8,58.0,4.48,4.44,2.8,690.0728532977927
1084,1.0,Ideal,G,VS2,62.3,54.0,6.42,6.38,3.99,5369.507742112129
1085,0.73,Ideal,G,VS2,61.7,56.0,5.79,5.81,3.58,2958.226523656812
1086,0.34,Good,E,SI1,63.3,57.0,4.44,4.47,2.82,614.9845084508864
1087,1.0,Premium,J,SI1,62.8,59.0,6.37,6.27,3.97,3330.5857264934734
1088,0.54,Ideal,G,VS1,61.8,55.3,5.22,5.24,3.23,1946.3531087852386
1089,1.02,Very Good,F,SI2,60.9,58.0,6.43,6.55,3.95,4063.635830610868
1090,0.8,Very Good,G,VVS2,62.5,56.0,5.95,5.98,3.73,3852.3097412287702
1091,0.31,Very Good,H,SI1,61.0,61.0,4.33,4.39,2.66,461.3198139857193
1092,2.0,Premium,D,SI2,61.6,59.0,8.2,8.09,5.02,16029.431157474657
1093,1.5,Premium,J,VVS2,61.5,60.0,7.31,7.27,4.48,8226.826691505643
1094,1.22,Premium,I,SI2,62.5,58.0,6.8,6.76,4.24,4856.669455916603
1095,0.72,Very Good,I,VS2,61.8,60.0,5.72,5.76,3.55,2186.666695382298
1096,0.3,Good,G,SI2,63.3,57.0,4.25,4.28,2.7,368.795300720797
1097,0.54,Good,E,VS2,60.2,61.0,5.27,5.32,3.19,1670.246902820143
1098,1.02,Premium,F,SI1,62.3,58.0,6.38,6.46,4.0,4956.584238831386
1099,1.01,Very Good,F,VS2,63.1,60.0,6.39,6.29,4.0,5571.852012292047
1100,0.3,Ideal,G,IF,60.9,56.0,4.34,4.36,2.65,867.1158286153297
1101,1.19,Premium,I,SI2,61.6,56.0,6.87,6.83,4.22,4640.146383834674
1102,1.51,Good,I,SI2,63.6,60.0,7.23,7.27,4.61,6888.587835698001
1103,1.02,Good,G,I1,57.4,59.0,6.64,6.6,3.8,3216.204237948628
1104,3.22,Ideal,I,I1,62.6,55.0,9.49,9.42,5.92,27253.14929489143
