,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
774,0.3,Very Good,H,VS1,63.3,56.0,4.3,4.26,2.71,580.3709608736784
775,0.5,Good,E,SI2,58.2,59.0,5.24,5.27,3.06,1048.721942875698
776,0.9,Fair,F,SI2,65.7,63.0,6.01,5.96,3.93,3000.8606497150167
777,0.7,Premium,D,SI2,60.6,58.0,5.75,5.7,3.47,2041.7078940309248
778,0.34,Premium,D,SI2,60.6,60.0,4.53,4.48,2.73,544.1167707934457
779,1.0,Ideal,G,VVS2,60.8,57.0,6.45,6.47,3.93,7197.5088742463295
780,0.42,Ideal,G,VVS1,62.0,56.0,4.81,4.84,2.99,1383.3016741928006
781,0.34,Very Good,H,VVS2,63.0,55.0,4.44,4.48,2.81,860.6166752031723
782,1.16,Ideal,G,SI2,61.9,56.0,6.77,6.73,4.18,5279.081302462339
783,0.56,Premium,G,VS1,61.2,60.0,5.3,5.26,3.23,1874.7407030501336
784,0.34,Premium,E,SI1,61.9,59.0,4.48,4.44,2.76,616.9814681498594
785,0.31,Ideal,E,VVS1,61.7,56.0,4.33,4.36,2.68,809.6095495685926
786,0.31,Ideal,F,VVS1,61.1,56.0,4.37,4.4,2.68,809.6095495685926
787,0.52,Premium,G,VS2,61.7,58.0,5.16,5.14,3.18,1582.4933420864184
788,1.04,Very Good,I,VS2,61.9,58.0,6.47,6.55,4.03,5244.430155796179
789,0.5,Very Good,E,VS1,62.7,56.0,5.09,5.12,3.2,1473.3273092844715
790,1.31,Premium,J,VS2,62.0,59.0,7.04,6.97,4.34,8229.70832174777
791,1.0,Very Good,E,SI1,59.6,60.0,6.43,6.48,3.85,4500.928915721609
792,0.32,Very Good,G,VS2,62.6,58.0,4.37,4.39,2.74,638.1909782243686
793,0.7,Very Good,I,VS2,62.2,59.0,5.64,5.71,3.53,2603.8727322599525
794,0.3,Ideal,F,VVS1,61.9,54.0,4.35,4.37,2.7,764.1109069147658
795,0.76,Ideal,J,SI1,62.9,54.0,5.82,5.85,3.67,2847.093231527722
796,0.51,Very Good,G,VVS2,63.5,55.0,5.09,5.05,3.22,1694.693088523558
797,1.01,Very Good,F,VS2,63.5,58.0,6.35,6.32,4.02,5030.85937983207
798,0.71,Ideal,H,VS1,61.7,55.0,5.73,5.75,3.54,2990.856374028713
799,1.03,Ideal,D,SI1,62.4,57.0,6.47,6.44,4.03,5022.5676273564295
800,0.84,Very Good,F,VVS2,60.4,62.0,6.1,6.15,3.7,5094.576177760305
801,0.76,Premium,E,SI2,60.8,57.0,5.89,5.85,3.57,2373.5379120052653
802,1.03,Premium,J,VS1,61.8,58.0,6.51,6.41,3.99,5804.993029012261
803,0.54,Ideal,E,SI1,61.3,56.0,5.22,5.25,3.21,1504.0470094648445
804,0.46,Ideal,E,VS1,60.3,56.0,5.02,5.06,3.04,1355.2529695915111
805,1.04,Ideal,H,SI2,62.0,57.0,6.53,6.43,4.02,4322.291026956787
806,0.3,Ideal,D,VS2,61.5,55.0,4.35,4.3,2.66,610.7259181826969
807,1.14,Ideal,H,VS2,61.1,57.0,6.71,6.78,4.12,6646.105981981459
808,0.32,Premium,D,VS2,58.8,59.0,4.52,4.49,2.65,661.5662546331725
809,1.0,Premium,H,SI1,61.5,58.0,6.37,6.45,3.94,4625.180382781102
810,0.32,Premium,I,VVS1,60.1,61.0,4.45,4.4,2.66,834.3821761344822
811,0.41,Good,F,I1,63.8,57.0,4.72,4.69,3.0,552.8560485414046
812,0.32,Ideal,I,VVS1,61.7,55.0,4.39,4.4,2.71,856.2434723386078
813,0.9,Ideal,G,VS1,61.6,55.0,6.27,6.23,3.85,4609.050701575067
814,0.7,Premium,F,SI1,59.4,60.0,5.77,5.74,3.42,2376.208241273095
815,0.3,Very Good,D,SI1,58.8,57.0,4.4,4.44,2.6,475.2750631553436
816,0.31,Premium,H,VVS1,61.9,58.0,4.34,4.32,2.68,788.9388936808845
817,0.71,Premium,D,SI1,61.3,58.0,5.73,5.75,3.52,2439.986778849442
818,0.7,Very Good,E,SI2,62.0,60.0,5.67,5.72,3.53,1991.2340666120226
819,0.32,Ideal,G,VVS1,61.7,56.0,4.37,4.41,2.71,856.2434723386078
820,0.91,Premium,F,SI2,60.8,59.0,6.28,6.25,3.81,3301.0147029668974
821,0.91,Ideal,E,SI1,61.2,58.0,6.24,6.3,3.84,3985.42198517726
822,1.5,Premium,E,VS1,62.5,58.0,7.28,7.21,4.53,11522.161867846307
823,0.9,Ideal,H,SI2,62.1,55.0,6.17,6.2,3.84,3316.889515813709
824,0.77,Very Good,D,SI1,62.1,58.0,5.84,5.89,3.64,2762.799708380989
825,0.43,Premium,F,VS2,61.0,57.0,4.87,4.84,2.96,1124.8109141253758
826,0.32,Ideal,I,VVS2,62.0,54.9,4.36,4.39,2.71,820.9938854398705
827,0.6,Ideal,G,VVS2,61.4,59.0,5.37,5.41,3.31,2347.339523827413
828,1.72,Good,J,SI2,63.2,57.0,7.56,7.6,4.79,9399.23066724086
829,0.32,Premium,J,VS1,61.9,58.0,4.39,4.33,2.7,675.6222678191475
830,1.23,Ideal,J,SI1,63.1,58.0,6.8,6.74,4.27,6422.369642394828
831,1.67,Ideal,H,SI1,61.6,55.0,7.68,7.62,4.71,11368.163306676848
832,0.4,Good,E,SI1,63.5,55.0,4.67,4.71,2.98,791.4312236570154
833,0.41,Ideal,F,VS1,60.6,57.0,4.84,4.79,2.92,1098.7048138335247
834,1.24,Good,G,VS2,61.3,57.0,6.78,6.88,4.19,6938.995236940524
835,0.41,Very Good,H,VS2,60.0,57.0,4.92,4.88,2.94,996.0929174163218
836,0.32,Very Good,I,VS2,63.0,55.0,4.34,4.39,2.75,638.1909782243686
837,0.37,Very Good,E,VS2,61.8,59.0,4.56,4.6,2.83,828.3507946598087
838,1.01,Good,F,VS2,60.6,62.0,6.52,6.49,3.94,4853.102839570499
839,1.18,Ideal,F,VVS1,61.5,55.6,6.79,6.83,4.19,9315.746009332954
840,0.32,Good,F,SI1,63.2,55.0,4.37,4.4,2.77,521.741969688644
841,0.75,Ideal,I,VS1,61.1,59.0,5.85,5.87,3.58,3305.261247892437
842,0.3,Very Good,G,VVS2,61.6,56.0,4.27,4.3,2.64,698.1809189157282
843,0.7,Very Good,D,VS1,61.6,58.0,5.67,5.73,3.51,2721.436511416759
844,1.06,Very Good,I,VS1,58.5,58.3,6.66,6.79,3.94,5910.985923084909
845,1.08,Premium,E,SI2,60.8,59.0,6.57,6.62,4.01,4517.071385280663
846,0.26,Ideal,G,IF,61.7,54.0,4.15,4.18,2.57,627.3027843093274
847,0.3,Very Good,H,VVS1,63.3,59.0,4.28,4.22,2.69,725.5910013611323
848,0.72,Ideal,F,SI2,61.9,54.0,5.83,5.73,3.57,2204.289961996512
849,0.38,Ideal,D,VS1,62.2,57.0,4.66,4.63,2.89,956.5270650621242
850,0.81,Premium,F,SI1,61.9,58.0,5.99,5.96,3.7,3120.6514412124197
851,1.47,Very Good,H,SI2,59.1,56.0,7.46,7.51,4.42,7228.6124946339705
852,1.01,Good,F,SI2,62.5,59.0,6.31,6.37,3.96,3800.3350214464817
853,1.24,Fair,G,SI2,65.7,57.0,6.72,6.68,4.4,5396.49393029616
854,0.72,Very Good,G,SI2,62.5,56.0,5.68,5.71,3.56,2096.650946354234
855,0.51,Ideal,F,VS1,60.4,56.0,5.18,5.21,3.14,1635.8604628161308
856,0.33,Ideal,J,VVS1,62.1,54.0,4.45,4.47,2.77,904.0041966635357
857,2.03,Ideal,G,SI1,60.0,55.8,8.17,8.3,4.95,16368.046915654937
858,0.39,Very Good,J,VVS1,57.8,59.0,4.85,4.9,2.82,1152.605452993055
859,0.3,Very Good,G,VS2,60.8,61.0,4.31,4.34,2.63,568.3305257134039
860,0.55,Ideal,D,VS2,58.5,58.0,5.42,5.39,3.16,1814.356936978364
861,1.0,Premium,E,I1,62.3,58.0,6.38,6.33,3.96,2691.9797127620145
862,2.0,Good,I,VS2,63.6,60.0,8.03,7.95,5.08,16377.056593917192
863,1.0,Good,D,SI1,63.8,53.0,6.35,6.4,4.07,4380.015356762728
864,0.32,Ideal,J,VS1,62.0,54.7,4.39,4.42,2.73,699.1739549005388
865,0.4,Premium,G,VS1,60.7,58.0,4.81,4.78,2.91,1014.9443736951273
866,1.01,Good,D,SI1,64.1,60.0,6.3,6.27,4.03,4462.156681891217
867,0.3,Very Good,H,SI1,63.0,54.0,4.27,4.3,2.7,475.2750631553436
868,0.7,Very Good,H,SI1,58.5,65.0,5.81,5.84,3.41,2312.373463906099
869,0.71,Very Good,E,VVS1,62.8,59.0,5.66,5.71,3.57,3610.664308949999
870,0.83,Ideal,E,SI1,61.5,55.0,6.05,6.08,3.73,3356.2317335918156
871,0.31,Ideal,I,VVS1,62.1,56.0,4.38,4.35,2.71,809.6095495685926
872,0.71,Premium,E,VS2,62.1,59.0,5.68,5.72,3.54,2768.908278123545
873,0.91,Very Good,H,VS1,62.7,63.0,6.1,6.03,3.8,4391.377856111707
874,0.9,Premium,G,VS2,62.0,60.0,6.19,6.14,3.82,4239.407800264545
875,0.41,Premium,G,VS1,61.9,60.0,4.76,4.7,2.93,1061.6949226771724
876,0.41,Premium,F,VVS2,60.1,59.0,4.79,4.82,2.89,1209.068266797851
877,0.7,Very Good,F,SI1,59.2,60.0,5.77,5.79,3.42,2312.373463906099
878,1.02,Ideal,I,VS2,62.7,56.0,6.37,6.43,4.01,5502.6742972338425
879,0.71,Ideal,G,SI2,61.5,55.0,5.74,5.78,3.54,2148.5511726504183
880,0.51,Ideal,D,VS2,62.7,55.0,5.12,5.09,3.2,1584.22028851241
881,1.03,Ideal,G,VVS2,61.6,56.0,6.48,6.5,4.0,7561.981372327053
882,0.9,Very Good,G,VVS1,62.3,58.0,6.14,6.21,3.85,5485.8582580473185
883,0.3,Ideal,D,VS2,61.1,56.0,4.36,4.32,2.65,610.7259181826969
884,1.05,Very Good,G,VS2,61.7,55.0,6.5,6.56,4.03,5335.362177702071
885,1.3,Ideal,H,VVS2,61.5,55.0,7.07,7.03,4.34,11158.421939927746
886,0.36,Ideal,G,VVS1,62.8,57.0,4.55,4.52,2.85,1053.967088803675
887,0.51,Very Good,G,VVS1,62.9,57.0,5.08,5.12,3.21,1850.0737372926735
888,1.08,Very Good,J,SI2,63.2,59.0,6.57,6.4,4.1,4405.403167605615
889,2.2,Premium,I,VS2,62.0,57.0,8.38,8.34,5.18,20885.13951998297
890,0.3,Ideal,F,IF,62.1,57.0,4.29,4.31,2.67,805.6147796581721
891,0.3,Very Good,E,VVS2,62.9,55.0,4.25,4.27,2.68,698.1809189157282
892,1.46,Premium,D,SI2,62.0,55.0,7.32,7.23,4.51,7319.7738606105495
893,0.54,Ideal,G,VS1,60.1,57.0,5.29,5.31,3.18,1815.5905802680957
894,0.58,Very Good,E,SI1,59.6,57.0,5.41,5.42,3.23,1627.637702795415
895,2.01,Premium,I,SI1,61.3,60.0,8.09,8.05,4.95,15636.556008234913
896,0.43,Very Good,D,SI1,62.9,56.0,4.78,4.83,3.02,930.8674919645746
897,2.3,Ideal,H,SI2,61.6,56.0,8.48,8.52,5.24,17250.56723634632
898,0.91,Premium,I,VS1,61.9,57.0,6.24,6.19,3.85,4544.45800466445
899,0.4,Ideal,F,SI2,62.0,57.0,4.7,4.72,2.92,751.2975197091254
900,1.0,Ideal,E,SI1,61.6,57.0,6.37,6.45,3.95,4752.861903359652
901,0.41,Premium,G,VS2,61.9,59.0,4.77,4.73,2.94,1032.5772114096983
902,0.35,Ideal,H,VVS1,60.5,57.0,4.58,4.59,2.77,1002.8737216111156
903,1.1,Very Good,G,IF,60.5,55.0,6.77,6.71,4.08,9052.327515748795
904,0.3,Premium,G,SI1,62.5,61.0,4.29,4.26,2.67,488.3953823071454
905,0.31,Ideal,G,VVS2,60.8,56.0,4.41,4.44,2.69,778.5690407831596
906,0.94,Premium,F,SI2,62.4,58.0,6.23,6.17,3.87,3503.020537744736
907,0.72,Good,G,SI2,63.7,59.0,5.74,5.65,3.63,2044.8188511101712
908,0.7,Very Good,F,SI1,60.6,60.0,5.71,5.75,3.47,2312.373463906099
909,0.24,Ideal,H,VS2,61.1,56.0,3.99,4.03,2.45,409.0355755933729
910,0.57,Very Good,E,VS2,59.5,56.0,5.45,5.47,3.25,1800.2913553200433
911,0.71,Premium,I,SI1,61.7,56.0,5.73,5.71,3.53,2439.986778849442
912,0.79,Ideal,H,VVS2,62.0,55.9,5.88,5.95,3.67,4853.980254934838
913,0.3,Premium,G,VS1,59.6,59.0,4.38,4.34,2.6,600.6022586160472
914,0.52,Premium,E,VS2,61.6,59.0,5.16,5.14,3.17,1582.4933420864184
915,1.22,Very Good,F,VVS2,60.7,62.0,6.81,6.84,4.14,9505.49741190585
916,1.0,Good,D,SI1,64.9,53.0,6.27,6.3,4.08,4380.015356762728
917,0.3,Good,H,VVS1,63.4,57.0,4.27,4.31,2.72,707.0654764184662
918,0.3,Good,E,VS2,64.2,57.0,4.24,4.13,2.69,548.2495692905611
919,0.51,Premium,E,VS2,60.5,56.0,5.24,5.18,3.15,1528.2446596512507
920,1.22,Ideal,H,VVS2,62.7,54.0,6.77,6.83,4.27,10034.727325360689
921,0.56,Ideal,D,VS2,61.2,56.0,5.3,5.35,3.26,1874.0442992656235
922,0.53,Ideal,E,VS2,61.4,56.0,5.18,5.25,3.2,1697.5595183606076
923,0.58,Ideal,E,VS2,61.8,57.0,5.32,5.36,3.3,1995.9806130905672
924,0.73,Premium,I,VS1,61.2,59.0,5.84,5.82,3.57,3040.302212831807
925,1.13,Ideal,F,I1,62.2,55.0,6.68,6.63,4.14,3538.796177167312
926,0.7,Very Good,F,VS1,60.5,57.0,5.77,5.8,3.5,2721.436511416759
927,0.59,Ideal,D,IF,60.7,58.0,5.45,5.49,3.32,3035.1540021806463
928,0.5,Ideal,G,VVS1,62.2,55.0,5.09,5.11,3.17,1881.409775967767
929,1.07,Very Good,G,VVS2,62.8,57.0,6.46,6.56,4.09,7634.089516398726
930,0.42,Ideal,G,VVS2,62.1,57.0,4.8,4.77,2.97,1293.3196506833633
931,0.27,Ideal,G,VS1,62.3,53.0,4.16,4.19,2.6,512.883422974796
932,1.51,Premium,H,VS1,61.0,60.0,7.29,7.34,4.46,11662.63558657913
933,1.33,Premium,G,SI2,59.2,62.0,7.22,7.16,4.26,6170.659191420034
934,0.53,Ideal,G,VVS1,61.4,57.0,5.18,5.21,3.19,2085.07328176907
935,0.43,Ideal,F,VVS2,61.9,56.0,4.84,4.82,2.99,1345.1911618229249
936,0.4,Premium,G,VS1,61.3,60.0,4.71,4.66,2.87,1014.9443736951273
937,0.9,Very Good,F,SI2,62.0,59.0,6.2,6.1,3.81,3154.920478785105
938,2.07,Fair,D,SI2,64.5,60.0,7.99,7.88,5.12,12868.465770788001
939,1.51,Premium,G,VS2,59.2,61.0,7.48,7.44,4.42,10622.579897034502
940,0.32,Ideal,F,SI1,61.6,55.0,4.41,4.45,2.73,566.1549855728778
941,0.5,Premium,E,SI1,62.3,60.0,5.16,5.08,3.19,1267.720836675231
942,0.9,Good,G,VS1,61.0,62.0,6.16,6.24,3.78,4158.796070368115
943,0.71,Fair,D,SI1,66.3,56.0,5.61,5.49,3.68,2248.5777577724543
944,1.21,Good,H,SI1,63.8,64.0,6.72,6.63,4.26,5740.1235229109725
945,0.32,Premium,E,SI1,62.2,58.0,4.39,4.36,2.72,550.9457219942375
946,0.7,Very Good,F,VS2,61.7,63.0,5.61,5.64,3.47,2603.8727322599525
947,0.42,Ideal,E,VS1,61.6,57.0,4.8,4.84,2.97,1148.0669533135128
948,0.92,Very Good,G,SI2,59.4,62.0,6.34,6.36,3.77,3284.4894328652945
949,1.0,Premium,H,SI2,60.0,62.0,6.53,6.51,3.91,3923.2966093183136
950,1.09,Ideal,I,VS2,61.8,57.0,6.55,6.59,4.06,6131.646766523322
951,0.56,Premium,I,VVS1,60.6,59.0,5.29,5.33,3.22,2239.0747027967777
952,1.01,Fair,E,VS2,66.6,55.0,6.27,6.2,4.15,4681.627013043927
953,2.02,Premium,J,VS2,62.0,59.0,8.06,8.08,5.0,17916.119920215242
954,0.3,Very Good,E,SI2,58.8,60.0,4.39,4.42,2.59,421.9691416687074
955,1.03,Very Good,D,SI2,61.3,61.0,6.46,6.49,3.97,4039.1265744655307
956,0.62,Premium,G,VS2,61.1,59.0,5.56,5.5,3.38,2170.51533699897
957,0.83,Good,J,SI1,63.8,58.0,5.97,5.95,3.8,3092.9462780299423
958,0.9,Premium,F,SI2,58.9,59.0,6.31,6.26,3.7,3234.8914447486923
959,2.04,Very Good,I,SI1,63.1,58.0,8.06,7.99,5.06,15643.31609293196
960,0.9,Good,D,SI2,63.8,58.0,6.13,6.09,3.9,3076.9265050966524
961,1.11,Ideal,H,SI1,61.6,56.0,6.69,6.73,4.07,5302.104775558583
962,0.51,Ideal,F,VVS1,61.4,56.0,5.15,5.17,3.17,1948.289764633264
963,0.28,Good,F,VVS2,64.9,57.0,4.13,4.16,2.69,605.5199868469009
964,0.52,Very Good,E,VS2,62.5,56.0,5.15,5.18,3.23,1526.578731830377
965,1.2,Ideal,F,VS2,62.3,56.0,6.82,6.79,4.24,7287.5858918804615
966,0.29,Ideal,F,VS2,61.6,56.0,4.28,4.32,2.65,574.6429484887146
967,1.52,Very Good,I,VS2,63.3,61.0,7.27,7.23,4.59,10369.476718181808
968,1.01,Good,D,SI1,63.1,60.0,6.32,6.39,4.01,4462.156681891217
969,1.2,Ideal,F,SI1,61.5,53.0,6.87,6.9,4.24,6132.971104799188
970,0.5,Ideal,F,VVS2,62.2,54.0,5.07,5.12,3.17,1730.8096060282442
971,0.35,Ideal,E,VS2,61.6,56.0,4.54,4.52,2.79,805.5766783186286
972,0.53,Ideal,E,VS2,61.5,56.0,5.18,5.23,3.2,1697.5595183606076
973,0.55,Ideal,F,VS2,60.9,57.0,5.3,5.34,3.24,1814.356936978364
974,2.07,Ideal,J,VVS2,62.7,54.0,8.17,8.12,5.11,24278.81718725004
975,2.01,Premium,E,SI2,58.7,54.0,8.27,8.2,4.83,13144.627709180066
976,0.3,Very Good,D,SI2,61.8,58.0,4.29,4.32,2.66,421.9691416687074
977,0.74,Ideal,G,VVS2,60.9,58.0,5.85,5.88,3.57,4351.550712697636
978,1.02,Very Good,G,SI1,63.0,55.0,6.4,6.45,4.05,4670.474644594559
979,2.0,Premium,I,VS1,61.1,58.0,8.08,8.11,4.95,19471.044593675266
980,1.51,Premium,J,VVS2,62.6,59.0,7.33,7.31,4.58,13948.280400124231
981,0.3,Ideal,F,SI1,60.6,57.0,4.34,4.37,2.64,501.8778975596698
982,0.57,Ideal,E,VS1,61.0,56.0,5.38,5.4,3.29,2003.739419358267
983,2.15,Ideal,I,SI1,62.5,57.0,8.2,8.16,5.11,18220.95606827776
984,0.97,Premium,F,SI2,61.9,58.0,6.31,6.35,3.92,3710.4574162717104
985,1.2,Premium,D,SI2,62.0,58.0,6.84,6.77,4.22,5478.332473471038
986,0.26,Ideal,G,SI1,62.2,54.0,4.11,4.12,2.56,384.1943642911249
987,1.51,Premium,G,VS2,62.5,59.0,7.34,7.28,4.57,10622.579897034502
988,0.31,Ideal,E,VS2,60.5,56.0,4.41,4.38,2.66,647.7796582158252
989,0.79,Premium,H,SI2,62.8,57.0,5.91,5.88,3.7,2547.916364053905
990,0.77,Premium,G,SI2,61.2,58.0,5.99,5.96,3.64,2431.0404091463815
991,0.57,Good,F,VS1,60.0,61.0,5.35,5.38,3.22,1807.9956509094468
992,0.27,Ideal,G,VVS2,62.8,56.0,4.12,4.16,2.6,618.0582552619423
993,0.52,Ideal,G,VVS2,61.0,56.0,5.24,5.18,3.18,1848.0562264615394
994,0.43,Ideal,G,IF,61.2,57.0,4.81,4.86,2.96,1511.6865567727934
995,0.6,Ideal,G,VVS2,62.0,57.0,5.41,5.46,3.37,2347.339523827413
996,0.36,Premium,D,SI2,61.5,60.0,4.54,4.6,2.81,604.1561897107292
997,0.54,Ideal,E,VVS2,62.2,54.0,5.23,5.26,3.26,1968.3694660548947
998,0.9,Good,J,SI2,63.9,56.0,6.17,6.1,3.92,3076.9265050966524
999,1.0,Premium,G,SI2,62.9,60.0,6.35,6.3,3.98,3923.2966093183136
1000,1.03,Very Good,G,SI1,62.6,56.0,6.41,6.44,4.02,4756.338459814325
1001,0.53,Very Good,F,SI1,62.5,57.0,5.19,5.24,3.26,1375.4666194407557
1002,0.4,Ideal,G,VVS1,62.0,55.0,4.74,4.78,2.95,1269.2300183443672
1003,0.64,Premium,H,SI1,60.0,59.0,5.63,5.57,3.36,2010.082402706242
1004,0.35,Very Good,H,VS2,60.1,56.0,4.61,4.64,2.78,749.6551291840274
1005,0.9,Premium,H,SI2,59.5,60.0,6.32,6.29,3.75,3234.8914447486923
1006,1.09,Good,H,SI1,63.2,57.0,6.54,6.57,4.14,4723.064332137372
1007,0.73,Ideal,I,SI1,61.7,55.0,5.78,5.82,3.58,2640.8377830348822
1008,0.9,Very Good,F,VS2,63.1,59.0,6.13,6.05,3.84,4089.615805212181
1009,1.06,Ideal,I,SI2,61.9,59.0,6.47,6.52,4.02,4475.71796379275
1010,0.7,Premium,F,VS2,60.6,58.0,5.8,5.72,3.49,2699.2458210793416
1011,1.01,Very Good,H,SI1,61.8,61.0,6.4,6.47,3.98,4585.337812799038
1012,0.96,Premium,G,SI2,59.3,58.0,6.49,6.43,3.83,3640.7101358602995
1013,0.49,Very Good,H,VVS2,62.3,57.0,5.02,5.05,3.14,1585.0964990367834
1014,1.06,Ideal,I,VVS1,60.2,57.0,6.62,6.66,4.0,7710.105223805247
1015,0.54,Good,D,SI1,63.7,57.0,5.22,5.14,3.3,1386.0594169783033
1016,0.52,Very Good,E,SI2,62.6,58.0,5.11,5.14,3.21,1155.3756686910099
1017,0.41,Ideal,E,VS1,62.1,56.0,4.78,4.75,2.96,1098.7048138335247
1018,0.5,Good,E,VVS2,61.6,62.0,5.04,5.09,3.12,1595.707201340951
1019,1.06,Ideal,I,SI2,62.7,58.0,6.48,6.5,4.07,4475.71796379275
1020,0.44,Ideal,E,SI1,61.1,56.0,4.92,4.9,3.0,1026.0869575088223
1021,0.73,Ideal,F,VS1,62.6,56.0,5.73,5.71,3.58,3146.284874683091
1022,0.56,Ideal,D,VS2,61.9,57.0,5.26,5.3,3.27,1874.0442992656235
1023,0.42,Very Good,D,SI2,63.1,56.0,4.8,4.74,3.01,781.396311547077
1024,0.81,Very Good,F,VVS2,63.1,56.0,5.99,5.9,3.75,4794.164121326003
1025,0.72,Ideal,I,VS2,61.8,56.0,5.72,5.77,3.56,2943.3547542443152
1026,0.41,Ideal,D,VS2,62.4,55.0,4.76,4.79,2.98,1070.3978302427784
1027,1.01,Very Good,I,SI1,63.3,59.0,6.26,6.22,3.95,4585.337812799038
1028,1.13,Ideal,E,I1,62.0,55.0,6.66,6.7,4.14,3538.796177167312
1029,1.53,Premium,F,VS2,58.5,60.0,7.62,7.56,4.44,10876.653060792789
1030,0.72,Ideal,H,VVS1,62.5,57.0,5.7,5.73,3.57,3897.3196904664146
1031,0.7,Very Good,E,SI2,59.5,56.0,5.79,5.81,3.45,1991.2340666120226
1032,1.09,Very Good,G,VS2,60.9,56.0,6.67,6.7,4.07,5705.999903650108
1033,1.22,Very Good,I,VS1,61.6,60.0,6.86,6.8,4.21,7638.467646368268
1034,0.31,Ideal,D,VS1,60.5,55.0,4.43,4.39,2.67,659.8406244737597
1035,0.42,Ideal,G,IF,62.7,56.0,4.76,4.77,2.99,1450.76167335955
1036,0.3,Premium,F,VS2,60.7,58.0,4.35,4.32,2.63,589.1469953649712
1037,1.31,Premium,J,SI1,60.7,58.0,7.11,7.06,4.3,7030.219769063256
1038,1.01,Good,F,SI2,64.3,59.0,6.33,6.26,4.05,3800.3350214464817
1039,1.26,Premium,H,SI2,61.3,57.0,6.96,6.87,4.24,5990.324868746856
1040,2.23,Premium,J,SI2,60.5,61.0,8.47,8.4,5.1,15898.342378761552
1041,0.72,Good,F,SI1,60.4,61.0,5.75,5.8,3.49,2371.791567085124
1042,1.0,Fair,F,VS2,64.7,59.0,6.22,6.15,4.0,4598.689289112501
1043,0.53,Good,I,VS1,64.3,55.0,5.17,5.13,3.31,1583.321725878436
1044,2.01,Very Good,G,SI1,63.1,59.0,8.03,7.98,5.05,15216.493467319939
1045,0.32,Ideal,D,VVS2,61.3,55.8,4.43,4.44,2.71,820.9938854398705
1046,1.04,Ideal,H,SI1,62.7,54.0,6.51,6.47,4.07,5114.004227296142
1047,1.22,Ideal,G,IF,61.7,56.0,6.87,6.91,4.25,10808.562703764543
1048,1.0,Good,H,SI1,63.7,60.0,6.33,6.3,4.02,4380.015356762728
1049,0.31,Ideal,D,IF,61.1,56.0,4.39,4.42,2.69,853.1458902014953
1050,2.01,Premium,H,VS2,62.8,58.0,7.99,7.9,4.99,17757.10834030932
1051,0.36,Ideal,F,VS1,61.3,54.0,4.63,4.65,2.84,866.7102679721077
1052,0.39,Very Good,I,VVS2,62.7,58.0,4.65,4.67,2.92,1082.4019004052934
1053,0.33,Premium,G,VS1,61.6,58.0,4.44,4.39,2.72,714.621854537117
1054,0.32,Premium,I,IF,60.3,58.0,4.45,4.41,2.67,903.5076009490222
1055,0.4,Ideal,F,SI2,62.1,54.0,4.75,4.78,2.96,751.2975197091254
1056,1.0,Very Good,D,SI1,62.1,61.0,6.3,6.32,3.92,4500.928915721609
1057,0.33,Fair,H,VVS2,65.1,59.0,4.4,4.32,2.84,775.5541683597436
1058,1.5,Ideal,G,VS1,61.3,56.0,7.41,7.37,4.53,11923.815815234113
1059,0.81,Very Good,I,VS1,63.2,59.0,5.9,5.84,3.71,3551.3978401271684
1060,0.32,Very Good,G,VVS1,60.9,57.0,4.41,4.44,2.69,813.0790345758087
1061,1.11,Very Good,H,VS1,63.2,57.0,6.61,6.53,4.15,6429.332063132678
1062,0.5,Ideal,H,VS2,60.8,56.0,5.17,5.19,3.14,1528.8559453841597
1063,0.33,Good,I,VS1,63.1,56.0,4.38,4.4,2.77,667.2886222540552
1064,0.27,Fair,E,VS1,66.4,58.0,3.99,4.02,2.66,447.1914739872482
1065,1.7,Ideal,H,I1,61.3,55.0,7.7,7.63,4.7,6229.496600839486
1066,0.4,Very Good,E,SI1,60.8,62.0,4.72,4.76,2.88,813.2792671292383
1067,1.51,Good,E,SI2,63.1,58.0,7.28,7.31,4.6,7405.166240661094
1068,0.3,Very Good,E,VS2,61.9,61.0,4.28,4.32,2.66,568.3305257134039
1069,0.64,Very Good,D,SI1,63.7,54.0,5.47,5.52,3.5,1956.0832790447046
1070,0.9,Good,F,SI1,62.8,64.0,6.18,5.99,3.82,3597.7744004718656
1071,1.0,Very Good,H,SI2,60.2,61.0,6.44,6.48,3.89,3826.3073208158594
1072,1.01,Ideal,D,VS2,59.8,56.0,6.49,6.52,3.89,5406.143212418894
1073,0.41,Very Good,E,SI1,62.9,57.0,4.72,4.76,2.98,851.6557451106654
1074,1.0,Fair,F,VS2,68.4,58.0,5.97,6.1,4.13,4598.689289112501
1075,0.31,Very Good,G,SI1,61.5,59.0,4.34,4.38,2.68,505.2843058281737
1076,1.03,Very Good,D,SI2,61.8,60.0,6.42,6.45,3.98,4039.1265744655307
1077,1.03,Premium,H,SI1,61.9,58.0,6.49,6.43,4.0,4887.640695981428
1078,0.91,Premium,G,VVS2,61.8,58.0,6.24,6.16,3.83,5983.666506701867
1079,0.31,Very Good,E,VVS1,60.0,56.0,4.45,4.49,2.68,768.795993444101
1080,0.8,Very Good,E,SI1,62.9,60.0,5.87,5.89,3.7,2967.1858371547696
1081,1.02,Very Good,D,SI1,62.7,60.0,6.34,6.39,3.99,4670.474644594559
