,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
1413,0.47,Premium,G,VS2,61.0,59.0,5.03,5.0,3.06,1245.7799247112341
1414,0.9,Very Good,G,SI2,61.1,55.0,6.21,6.26,3.81,3051.0689077254024
1415,0.57,Premium,E,VS2,61.0,58.0,5.34,5.31,3.25,2026.296095390573
1416,0.36,Ideal,G,VVS2,61.8,55.0,4.57,4.62,2.84,902.8188574254018
1417,0.9,Premium,H,VS2,61.2,61.0,6.21,6.14,3.78,3833.8323760839007
1418,0.8,Good,F,VS2,60.5,62.3,5.97,6.01,3.62,3455.8045883474665
1419,0.5,Ideal,E,VVS2,61.7,55.7,5.09,5.12,3.13,1927.0778685744376
1420,1.16,Very Good,I,SI1,62.7,57.0,6.67,6.76,4.21,4774.13619024814
1421,0.54,Ideal,G,SI2,62.3,58.0,5.17,5.2,3.23,1232.4370856569967
1422,0.23,Premium,E,VVS2,61.8,58.0,3.94,3.92,2.43,431.65465509583527
1423,0.96,Premium,D,SI2,59.1,58.0,6.53,6.44,3.83,4046.13628179106
1424,0.38,Ideal,E,VS2,61.9,57.0,4.61,4.66,2.87,971.1408339884346
1425,0.32,Ideal,G,VVS2,61.2,56.0,4.42,4.41,2.7,722.1248054597866
1426,0.71,Ideal,D,VVS2,61.6,56.0,5.69,5.77,3.53,4060.0810166613564
1427,1.05,Premium,F,VS1,62.3,55.0,6.57,6.49,4.07,7319.572155509993
1428,1.16,Premium,G,VVS2,60.0,59.0,6.89,6.82,4.11,8046.7239511563885
1429,0.9,Very Good,D,SI1,63.0,58.0,6.11,6.14,3.86,4132.386365170207
1430,0.41,Good,F,VS2,59.7,63.0,4.8,4.85,2.88,961.3478138788347
1431,0.71,Very Good,I,SI2,61.9,54.0,5.67,5.74,3.53,1752.9700022210181
1432,0.74,Very Good,H,VS1,62.3,56.0,5.75,5.78,3.59,2934.979341745387
1433,0.73,Premium,I,VS1,61.2,59.0,5.82,5.84,3.57,2554.7087092499182
1434,1.16,Ideal,H,SI2,61.1,56.0,6.78,6.79,4.15,4931.190569437262
1435,1.57,Fair,H,VS1,67.3,66.0,7.85,5.75,3.87,11028.251897323602
1436,0.3,Very Good,D,VS2,62.9,58.0,4.23,4.26,2.67,621.783590281022
1437,0.58,Ideal,F,SI2,60.9,56.0,5.42,5.39,3.29,1468.3796786181072
1438,0.32,Very Good,D,VS2,62.0,57.0,4.38,4.42,2.73,702.3032464246954
1439,1.51,Ideal,I,SI1,62.7,57.0,7.35,7.3,4.59,8219.467376253946
1440,0.7,Premium,G,SI1,62.0,61.0,5.67,5.62,3.5,2276.259681071546
1441,0.88,Ideal,E,SI2,62.2,57.0,6.08,6.2,3.82,3393.591912089151
1442,0.7,Ideal,G,SI1,62.2,56.0,5.72,5.69,3.55,2347.9977582165125
1443,0.25,Ideal,F,VVS1,62.3,56.0,4.01,4.03,2.5,572.5280867109241
1444,0.7,Very Good,F,VS2,62.4,59.0,5.64,5.71,3.54,2761.6858811506304
1445,1.07,Ideal,G,SI2,61.7,57.0,6.55,6.59,4.05,4506.88285406794
1446,0.39,Fair,G,IF,57.1,61.0,4.83,4.88,2.77,1259.1731665856503
1447,1.55,Ideal,F,VS2,61.8,54.0,7.44,7.48,4.61,13465.762327758255
1448,1.18,Ideal,I,VS2,62.3,56.0,6.76,6.73,4.21,5764.212171959247
1449,1.21,Premium,H,SI1,61.8,58.0,6.83,6.79,4.21,5846.360624634461
1450,0.27,Ideal,I,VS1,62.1,54.0,4.16,4.18,2.59,422.0208091674283
1451,0.35,Ideal,H,VVS2,62.5,57.0,4.54,4.48,2.82,786.0834056801453
1452,0.7,Ideal,H,VS2,62.4,56.0,5.63,5.72,3.54,2487.690844804854
1453,0.91,Premium,I,VS2,62.4,61.0,6.18,6.16,3.85,3471.496302083441
1454,0.33,Ideal,D,VS2,62.6,56.0,4.43,4.39,2.76,799.8674418958899
1455,2.14,Premium,I,SI1,61.3,61.0,8.32,8.28,5.09,15163.294203876705
1456,1.2,Premium,I,VS2,62.6,58.0,6.77,6.72,4.22,5774.704697439325
1457,0.3,Very Good,H,VVS1,62.6,56.0,4.25,4.28,2.67,630.7367869193521
1458,0.5,Ideal,I,SI1,59.8,59.0,5.18,5.15,3.09,1075.9887405953084
1459,0.55,Ideal,G,VS2,62.2,54.0,5.27,5.28,3.28,1731.2172019587063
1460,2.01,Very Good,H,VS2,63.5,59.0,7.92,7.86,5.01,16304.2196487661
1461,0.3,Ideal,H,VVS2,61.3,57.0,4.33,4.31,2.65,592.1113316286954
1462,1.65,Premium,D,SI1,60.4,60.0,7.63,7.58,4.59,13444.093131191796
1463,0.26,Very Good,F,VS2,62.4,58.0,4.06,4.08,2.54,414.8412989208925
1464,0.42,Ideal,D,VS1,61.1,57.0,4.84,4.81,2.95,1507.7193378408563
1465,0.5,Premium,F,VVS2,61.9,58.0,5.07,5.1,3.15,1769.0201112984573
1466,1.09,Ideal,G,VS2,62.4,55.0,6.61,6.56,4.11,6332.9051234055605
1467,0.41,Premium,G,SI1,61.3,58.0,4.76,4.8,2.93,825.5429861792587
1468,1.06,Premium,F,SI1,58.4,61.0,6.73,6.69,3.92,5334.572466006803
1469,1.49,Fair,F,SI1,59.6,63.0,7.2,7.34,4.33,9316.989421292477
1470,0.37,Very Good,F,VS2,59.2,61.0,4.63,4.69,2.76,815.0290320888239
1471,0.4,Very Good,D,VS2,63.5,55.0,4.69,4.66,2.97,1069.9841333886764
1472,0.9,Very Good,E,SI1,62.2,60.0,6.14,6.17,3.83,3940.8606878312285
1473,0.35,Very Good,H,SI1,61.3,55.0,4.55,4.58,2.8,580.4800166120455
1474,1.51,Very Good,E,VS2,62.4,59.0,7.26,7.36,4.56,12373.28086422772
1475,1.08,Premium,G,SI1,59.4,60.0,6.7,6.63,3.96,5179.633772794074
1476,0.38,Ideal,F,VS1,62.4,54.0,4.64,4.68,2.91,1079.510547523117
1477,1.06,Ideal,I,VS2,61.4,57.0,6.57,6.52,4.02,4732.133787991754
1478,0.51,Ideal,E,VS2,61.5,55.0,5.23,5.14,3.19,1692.5666170324725
1479,1.0,Fair,F,SI1,64.8,58.0,6.26,6.21,4.04,4342.937129184188
1480,0.32,Ideal,F,VS2,60.3,55.0,4.45,4.4,2.67,657.2635605680363
1481,1.02,Premium,F,VS2,62.4,59.0,6.4,6.45,4.01,5858.094440724549
1482,0.42,Premium,H,VS2,62.1,57.0,4.8,4.76,2.97,944.4593157963948
1483,1.02,Premium,G,SI2,62.3,58.1,6.41,6.38,4.0,3990.1882976494553
1484,0.31,Very Good,F,VS2,63.4,56.0,4.32,4.29,2.73,580.8918089398447
1485,0.9,Good,E,SI1,63.9,57.0,6.12,6.08,3.9,3824.265553073196
1486,1.05,Ideal,F,VS2,59.1,57.0,6.67,6.66,3.94,6389.680852635223
1487,0.9,Good,F,SI1,58.0,58.0,6.24,6.28,3.63,3662.910872124561
1488,0.33,Ideal,D,VVS2,60.9,57.0,4.46,4.48,2.72,956.5391866266939
1489,0.4,Very Good,E,VS1,60.1,58.0,4.72,4.76,2.85,1190.8174402087027
1490,1.37,Ideal,G,SI2,62.8,57.0,7.12,7.06,4.45,7201.01119664564
1491,0.72,Ideal,F,IF,62.0,57.0,5.71,5.78,3.56,5125.576197213101
1492,1.08,Ideal,I,VS2,61.6,56.0,6.63,6.59,4.07,4897.686043960356
1493,0.35,Premium,E,IF,59.0,61.0,4.64,4.62,2.73,1332.2320270969249
1494,2.02,Premium,H,SI2,61.5,58.0,8.14,8.1,4.99,13273.22828338463
1495,1.88,Good,J,SI2,57.9,59.0,8.16,8.11,4.71,9116.271473069815
1496,1.52,Ideal,H,VS2,61.8,55.1,7.38,7.42,4.58,10347.144636287636
1497,1.01,Ideal,G,SI1,62.2,55.0,6.44,6.46,4.01,4705.383264972247
1498,0.56,Ideal,G,VS1,60.7,57.0,5.27,5.34,3.22,2086.543734123017
1499,0.96,Premium,E,SI2,62.8,60.0,6.3,6.24,3.94,3881.16508227229
1500,0.34,Very Good,E,SI1,63.4,55.0,4.46,4.44,2.82,627.1987311971423
1501,0.8,Ideal,E,SI1,61.1,56.0,5.98,6.01,3.66,3350.4273396480976
1502,0.3,Ideal,D,VS1,61.0,57.0,4.31,4.32,2.63,799.1012889992755
1503,0.54,Ideal,E,VS2,61.8,57.0,5.23,5.26,3.24,1885.4420181009098
1504,0.71,Good,G,VS2,63.5,59.0,5.63,5.67,3.59,2559.6995793180504
1505,1.01,Very Good,F,VS2,61.5,57.0,6.4,6.48,3.96,5571.0902118501035
1506,1.02,Ideal,I,SI2,62.8,58.0,6.37,6.41,4.01,3618.275678190585
1507,2.01,Very Good,I,VS2,62.1,60.0,7.96,8.01,4.96,14487.599191099805
1508,0.33,Ideal,G,VS1,62.4,56.0,4.43,4.45,2.77,765.5105217031585
1509,0.44,Ideal,G,SI1,62.7,57.0,4.82,4.85,3.03,973.5663400906243
1510,0.31,Very Good,E,VVS1,62.3,59.0,4.32,4.38,2.71,869.8320903853074
1511,0.26,Very Good,G,VVS2,62.6,56.0,4.1,4.13,2.57,457.80447130247285
1512,1.58,Ideal,E,SI1,61.0,57.0,7.5,7.55,4.59,12109.79122001496
1513,0.32,Ideal,E,SI2,61.6,56.0,4.4,4.43,2.72,502.56347025023814
1514,0.31,Good,G,SI1,63.3,57.0,4.3,4.33,2.73,456.62952511725445
1515,0.75,Very Good,H,SI2,61.9,56.0,5.79,5.87,3.61,2085.427477484026
1516,0.39,Very Good,H,VVS2,62.4,57.0,4.67,4.7,2.92,904.196923709335
1517,0.41,Ideal,E,VVS2,62.8,54.0,4.77,4.72,2.98,1324.884854441006
1518,0.54,Ideal,I,IF,61.6,53.0,5.26,5.3,3.25,1840.522808060448
1519,0.55,Ideal,D,VVS2,61.5,56.0,5.26,5.28,3.24,2507.8035315017705
1520,0.35,Ideal,H,VVS1,62.6,57.0,4.47,4.45,2.79,888.1998106999439
1521,1.82,Very Good,G,SI2,61.3,58.0,7.83,7.94,4.83,11596.383149358911
1522,0.72,Ideal,J,VS1,61.1,56.0,5.84,5.82,3.56,2178.185405326066
1523,1.52,Good,I,SI1,64.0,58.0,7.2,7.27,4.63,7624.3526352232175
1524,0.4,Good,F,VVS1,60.6,62.0,4.71,4.73,2.86,1281.2082692140416
1525,0.3,Premium,F,IF,61.6,58.0,4.34,4.3,2.66,929.7419416854948
1526,1.2,Ideal,H,SI1,60.8,57.0,6.9,6.88,4.19,5930.057870208085
1527,0.56,Fair,F,VS2,57.0,67.0,5.49,5.36,3.09,1692.109598385566
1528,0.54,Ideal,H,VVS2,61.8,56.0,5.25,5.27,3.25,1744.4530057963332
1529,1.55,Ideal,G,VS1,62.0,57.0,7.37,7.42,4.58,14380.015077062028
1530,1.33,Good,D,SI2,59.0,64.0,7.22,7.12,4.23,6964.673387957877
1531,0.37,Premium,H,VS2,61.4,58.0,4.64,4.61,2.84,748.1553793612964
1532,0.37,Premium,D,VS2,60.5,59.0,4.66,4.69,2.83,957.483894356022
1533,1.01,Ideal,F,SI2,61.3,57.0,6.4,6.35,3.91,4245.483251931705
1534,1.19,Very Good,D,SI2,63.5,57.0,6.67,6.75,4.26,5853.2487244865115
1535,0.9,Very Good,I,SI1,60.5,58.0,6.22,6.27,3.78,2993.221957162512
1536,0.32,Ideal,E,IF,62.6,55.0,4.38,4.41,2.75,1159.1638878775136
1537,0.67,Good,J,VS1,64.2,55.6,5.54,5.57,3.57,1766.0127195364764
1538,0.4,Good,D,VS2,63.5,55.0,4.66,4.69,2.97,1032.1395590840752
1539,0.35,Very Good,G,IF,62.6,59.0,4.43,4.49,2.79,1091.2614254619302
1540,0.25,Ideal,E,VVS2,62.1,57.0,4.04,4.07,2.52,520.6534593439962
1541,2.38,Premium,H,VS1,60.9,59.0,8.62,8.59,5.24,25884.124745370762
1542,2.03,Premium,J,SI1,62.1,59.0,8.12,8.06,5.02,11948.40581288819
1543,1.08,Ideal,E,VVS1,61.0,56.0,6.66,6.62,4.05,9748.66747222731
1544,0.71,Ideal,E,SI1,60.8,57.0,5.8,5.84,3.54,2674.490499340757
1545,1.01,Premium,F,SI2,61.3,60.0,6.43,6.4,3.93,4114.346916135564
1546,0.61,Very Good,I,VS2,62.7,57.0,5.39,5.42,3.39,1615.5237449188498
1547,0.3,Ideal,I,SI1,61.5,57.0,4.3,4.35,2.66,420.424244589519
1548,0.48,Ideal,F,VVS1,62.0,55.0,4.99,5.04,3.11,1995.5265088727067
1549,0.43,Ideal,D,SI1,61.5,56.0,4.87,4.82,2.98,1102.1300209133526
1550,0.7,Premium,D,VS1,61.0,59.0,5.79,5.72,3.51,3813.0485431686807
1551,2.17,Ideal,I,SI1,60.4,56.0,8.36,8.43,5.07,16015.997396278752
1552,0.7,Good,G,VS2,62.1,61.0,5.68,5.69,3.53,2491.7741111987716
1553,1.73,Ideal,F,VS1,62.1,57.0,7.73,7.64,4.77,19642.32083311457
1554,1.5,Very Good,J,VS1,61.3,59.0,7.36,7.41,4.53,7851.743856290287
1555,0.75,Premium,I,SI1,62.5,58.0,5.77,5.82,3.62,2203.498131703757
1556,0.71,Good,F,VS2,63.8,58.0,5.61,5.64,3.59,2750.0422636861895
1557,1.0,Very Good,G,VS1,59.4,59.0,6.52,6.54,3.88,5887.445251072082
1558,1.02,Good,H,SI2,57.9,61.0,6.75,6.68,3.89,3563.4855177229124
1559,0.7,Premium,E,SI1,60.7,58.0,5.74,5.73,3.48,2526.7788644789475
1560,0.5,Ideal,E,VVS1,61.9,58.0,5.07,5.11,3.15,2277.666051938065
1561,2.15,Premium,H,SI2,62.8,58.0,8.22,8.17,5.15,14885.709428334434
1562,0.34,Ideal,G,VVS2,61.1,57.0,4.48,4.52,2.75,810.0905498235629
1563,0.84,Very Good,I,VVS2,61.7,56.0,6.03,6.07,3.74,3212.4817491043073
1564,1.01,Very Good,D,SI2,64.0,56.0,6.3,6.38,4.06,4295.428026163621
1565,0.51,Premium,E,SI2,61.8,58.0,5.11,5.08,3.15,1175.76671100914
1566,0.56,Ideal,D,SI1,62.3,56.0,5.26,5.33,3.3,1814.216416235166
1567,0.35,Ideal,F,VS2,61.4,55.0,4.55,4.6,2.81,780.2464057846264
1568,1.05,Premium,D,SI1,61.6,61.0,6.55,6.5,4.02,5730.03143859361
1569,0.46,Ideal,E,VS2,62.1,57.0,4.93,4.89,3.05,1392.9617473883006
1570,1.54,Premium,G,VS1,61.1,56.0,7.54,7.48,4.59,13770.625952001736
1571,0.3,Ideal,F,VVS1,61.6,55.0,4.33,4.37,2.68,811.6258923969563
1572,0.7,Ideal,G,SI2,61.8,53.0,5.73,5.69,3.53,2015.853979851824
1573,0.31,Good,H,VS1,64.0,59.0,4.25,4.28,2.73,575.6851663865419
1574,0.4,Very Good,E,VVS2,63.6,55.0,4.67,4.7,2.98,1190.8174402087027
1575,1.01,Ideal,D,SI1,60.8,56.0,6.54,6.48,3.96,5520.38060534795
1576,0.51,Very Good,G,VVS2,63.5,56.0,5.11,5.07,3.23,1642.3351236378273
1577,0.9,Fair,D,VS2,57.5,66.0,6.3,6.25,3.61,4598.411568464428
1578,0.32,Premium,E,SI1,60.1,60.0,4.47,4.42,2.67,576.4194968383138
1579,0.3,Premium,F,SI1,62.1,60.0,4.28,4.26,2.65,476.24607461895715
1580,0.47,Ideal,J,SI1,61.9,55.0,5.0,5.05,3.11,857.3679127857176
1581,0.31,Very Good,D,SI1,62.1,58.0,4.3,4.33,2.68,553.1256372354126
1582,0.58,Ideal,G,IF,61.3,56.0,5.36,5.39,3.29,3025.5241909008087
1583,0.4,Ideal,F,VVS1,61.3,56.0,4.76,4.73,2.91,1407.6620581087132
1584,0.23,Very Good,E,VVS1,61.3,58.0,3.94,3.96,2.42,495.09002111587387
1585,1.14,Ideal,I,SI1,62.2,56.0,6.65,6.7,4.15,4900.901664955586
1586,0.58,Premium,F,VS2,62.2,55.0,5.4,5.31,3.33,1988.2804784270666
1587,1.37,Premium,J,SI2,60.7,60.0,7.19,7.07,4.33,5403.865989375712
1588,2.25,Ideal,I,SI2,60.5,56.0,8.49,8.54,5.15,15508.38595590381
1589,1.09,Ideal,F,SI1,62.0,56.0,6.56,6.61,4.08,5806.650431937393
1590,1.01,Very Good,F,SI1,63.3,59.0,6.42,6.38,4.05,4713.108497904734
1591,1.59,Premium,D,SI2,59.4,61.0,7.62,7.56,4.51,10483.19539229034
1592,0.51,Very Good,G,VVS2,61.5,56.0,5.12,5.15,3.16,1642.3351236378273
1593,0.51,Premium,H,SI2,62.9,56.0,5.08,5.06,3.19,1057.0667924297122
1594,0.32,Ideal,E,VS2,62.1,55.0,4.36,4.4,2.72,702.0571842165948
1595,0.7,Good,D,VS2,64.1,59.0,5.56,5.49,3.54,2966.946801019852
1596,1.24,Premium,E,SI2,60.8,57.0,6.98,6.94,4.23,6292.400224480445
1597,0.44,Good,J,VS1,63.1,57.0,4.83,4.87,3.06,821.9962186897151
1598,0.42,Very Good,D,VS1,60.7,60.0,4.81,4.88,2.94,1402.951562706401
1599,1.01,Premium,F,VS2,62.8,59.0,6.41,6.33,4.0,5748.657240509409
1600,0.51,Premium,F,VS1,60.9,57.0,5.27,5.17,3.18,1837.3596366433464
1601,1.0,Fair,E,SI1,66.3,62.0,6.27,6.06,4.09,4527.891752486215
1602,0.52,Very Good,G,SI1,60.6,61.0,5.17,5.19,3.14,1255.9558558174197
1603,0.9,Ideal,G,SI1,61.9,55.0,6.18,6.23,3.84,3781.310736305494
1604,0.42,Ideal,G,VS1,61.0,56.0,4.82,4.86,2.95,1209.305118348557
1605,0.3,Very Good,D,SI1,60.6,60.0,4.3,4.32,2.61,519.9415316426761
1606,0.93,Premium,F,SI2,59.5,60.0,6.39,6.36,3.79,3513.20392875131
1607,1.23,Ideal,H,SI2,61.4,54.0,6.95,6.94,4.26,5491.994333093689
1608,0.56,Ideal,E,VS2,60.9,56.0,5.35,5.32,3.25,2019.4498191809373
1609,0.32,Good,H,SI1,63.5,57.0,4.34,4.39,2.77,478.02138203840263
1610,0.24,Ideal,F,VVS1,60.8,55.0,4.03,4.06,2.46,529.4958378005612
1611,1.1,Premium,D,SI2,62.4,58.0,6.57,6.6,4.11,5231.09492087382
1612,0.53,Very Good,E,VS1,63.0,56.0,5.13,5.16,3.24,2025.7747301543227
1613,2.01,Very Good,E,SI2,62.0,61.0,8.04,8.1,5.0,15199.573608405623
1614,1.3,Premium,H,SI2,61.3,58.0,6.99,6.95,4.27,5903.639937059283
1615,2.0,Very Good,H,SI1,60.9,58.0,8.07,8.15,4.94,14298.029743921477
1616,1.02,Good,D,SI2,58.9,65.0,6.59,6.54,3.87,4221.248256703235
1617,1.0,Premium,E,SI2,58.5,59.0,6.62,6.51,3.84,4192.126443740432
1618,2.0,Premium,H,SI2,62.1,60.0,8.1,8.01,5.3,13032.651369405372
1619,0.3,Premium,D,VS2,60.9,58.0,4.35,4.32,2.64,644.5819948927519
1620,0.71,Very Good,E,VVS2,61.7,60.0,5.7,5.74,3.53,3518.329806894057
1621,1.0,Ideal,G,VS1,62.5,54.0,6.4,6.44,4.01,6264.387663236844
1622,1.2,Good,F,VS1,64.0,56.0,6.63,6.58,4.23,8876.349004383732
1623,0.43,Premium,G,VS2,61.2,58.0,4.9,4.84,2.98,1052.4405746765094
1624,1.09,Fair,I,SI1,56.4,62.0,6.97,6.9,3.9,4016.896499260946
1625,0.72,Ideal,G,VS1,62.7,55.0,5.71,5.68,3.57,3360.2545811642026
1626,1.07,Premium,E,SI2,61.3,59.0,6.64,6.58,4.05,4763.339310704402
1627,1.07,Premium,F,SI2,58.2,58.0,6.79,6.72,3.93,4594.860268424047
1628,0.73,Ideal,D,VS2,62.3,54.0,5.77,5.8,3.6,3577.7799631439725
1629,1.0,Very Good,H,SI2,61.6,58.0,6.43,6.47,3.97,3538.867650506547
1630,0.74,Premium,D,VS1,62.3,58.0,5.79,5.77,3.6,4234.561753381759
1631,0.9,Good,E,SI2,61.9,62.0,6.14,6.18,3.81,3235.618103280815
1632,0.53,Ideal,F,IF,61.9,54.0,5.22,5.25,3.24,2851.4246916833144
1633,0.98,Fair,G,I1,58.7,57.0,6.54,6.43,3.8,2893.242274915683
1634,0.37,Ideal,H,SI1,59.7,56.0,4.71,4.67,2.8,681.9434848011987
1635,0.36,Premium,G,VS1,59.7,59.0,4.61,4.64,2.76,875.2351475963476
1636,1.86,Premium,H,SI2,62.3,57.0,7.85,7.82,4.88,11405.029355075518
1637,0.4,Premium,G,SI1,61.6,59.0,4.72,4.66,2.89,787.7829505742989
1638,0.56,Ideal,F,SI1,61.5,55.0,5.32,5.35,3.28,1622.933150253282
1639,2.01,Premium,H,SI1,58.2,62.0,8.26,8.21,4.79,14861.293082909733
1640,0.78,Very Good,H,VS1,61.9,57.1,5.87,5.95,3.66,3233.20210264183
1641,0.32,Premium,D,SI1,60.4,58.0,4.44,4.47,2.69,608.805886415397
1642,0.43,Very Good,F,VS2,61.2,59.0,4.84,4.87,2.97,1086.672574980905
1643,1.02,Premium,H,VS2,61.0,58.0,6.56,6.49,3.98,4825.655925612411
1644,0.52,Very Good,G,VS1,59.5,58.0,5.21,5.28,3.12,1703.929375554387
1645,0.32,Good,H,SI1,63.4,55.0,4.36,4.38,2.77,478.02138203840263
1646,1.15,Premium,G,SI1,62.6,58.0,6.71,6.65,4.18,5834.6177926791825
1647,1.01,Premium,F,VVS2,61.8,59.0,6.46,6.42,3.98,6795.151882907184
1648,1.02,Very Good,J,SI2,63.4,56.0,6.42,6.36,4.05,3078.0909836370415
1649,1.02,Premium,F,VS1,61.9,58.0,6.45,6.5,4.01,6924.511203873778
1650,0.71,Ideal,E,VVS2,62.0,53.9,5.73,5.77,3.57,3736.1355934729654
1651,0.32,Ideal,E,VS2,62.1,55.0,4.39,4.43,2.74,702.0571842165948
1652,0.7,Ideal,I,SI1,62.5,55.0,5.7,5.73,3.57,1998.1564145358354
1653,0.7,Ideal,J,SI2,61.4,55.0,5.72,5.75,3.52,1635.935514686791
1654,2.04,Ideal,I,SI1,60.2,56.0,8.19,8.26,4.95,14295.438149001218
1655,0.52,Very Good,G,SI1,61.7,57.0,5.13,5.16,3.17,1255.9558558174197
1656,0.41,Very Good,E,SI1,61.4,56.0,4.77,4.81,2.94,893.1213754572154
1657,2.5,Premium,H,I1,59.9,60.0,8.75,8.67,5.22,17383.452058712493
1658,0.31,Premium,E,VS1,60.2,58.0,4.43,4.38,2.65,758.3814154046192
1659,1.27,Very Good,I,VS2,63.3,63.0,6.87,6.82,4.33,6225.696939138055
1660,0.63,Premium,H,VS1,61.7,59.0,5.53,5.49,3.4,2248.6709048761295
1661,0.4,Premium,E,SI1,61.0,59.0,4.71,4.74,2.88,878.4289849071778
1662,0.91,Very Good,G,SI1,60.2,58.0,6.29,6.31,3.79,3629.0220215082836
1663,0.31,Very Good,E,SI1,62.8,57.0,4.32,4.34,2.72,526.8209909776554
1664,1.2,Premium,G,VS1,62.5,59.0,6.72,6.64,4.19,8580.948821486823
1665,1.5,Ideal,G,VS1,61.3,53.9,7.37,7.42,4.53,13513.211831474671
1666,0.77,Good,D,SI2,63.8,58.0,5.78,5.81,3.7,2483.3686852341366
1667,0.27,Very Good,F,VS1,60.5,57.0,4.21,4.23,2.55,527.0930345375004
1668,2.0,Ideal,H,SI1,63.9,54.0,7.92,8.0,5.1,15166.083936055535
1669,0.34,Ideal,E,VS1,62.8,56.0,4.46,4.49,2.81,930.4066866189527
1670,0.3,Ideal,E,VS2,62.3,57.0,4.32,4.29,2.68,621.517999877481
1671,0.32,Ideal,E,VS2,62.0,55.0,4.38,4.46,2.74,702.0571842165948
1672,0.71,Very Good,D,SI1,63.2,58.0,5.65,5.68,3.58,2641.7236105824513
1673,0.35,Ideal,H,VVS2,59.2,56.0,4.6,4.65,2.74,786.0834056801453
1674,1.53,Premium,H,VS2,59.8,58.0,7.49,7.52,4.49,10168.50136109908
1675,1.06,Ideal,I,SI2,61.3,56.0,6.59,6.55,4.03,3883.5953719111453
1676,0.24,Good,F,VS1,58.3,61.0,4.09,4.14,2.4,407.7097762847749
1677,0.41,Very Good,E,SI1,63.1,57.0,4.73,4.71,2.98,893.1213754572154
1678,0.9,Very Good,D,SI1,59.4,62.0,6.19,6.24,3.69,4132.386365170207
1679,1.38,Premium,H,SI2,60.2,60.0,7.31,7.24,4.37,6588.648655436056
1680,0.31,Very Good,G,VS2,62.6,57.0,4.3,4.32,2.7,548.6286315233725
1681,1.02,Premium,I,SI2,61.2,59.0,6.51,6.46,3.97,3514.500139223733
1682,0.83,Ideal,I,SI1,61.9,57.0,5.96,6.02,3.71,2733.540576973147
1683,1.02,Premium,F,SI2,62.0,59.0,6.42,6.33,3.95,4192.671747200944
1684,0.9,Premium,I,VS2,58.4,62.0,6.35,6.29,3.69,3401.641414044802
1685,0.4,Very Good,D,VS2,59.6,58.0,4.8,4.83,2.87,1069.9841333886764
1686,1.51,Fair,I,VS2,58.8,62.0,7.57,7.51,4.43,8076.12149582249
1687,0.41,Ideal,I,IF,61.8,55.0,4.77,4.81,2.96,1108.9272203885362
1688,1.72,Premium,H,VS2,61.9,56.0,7.74,7.67,4.77,12609.804074537502
1689,0.27,Very Good,J,VVS2,60.8,57.0,4.16,4.2,2.54,347.1958204229875
1690,0.7,Premium,G,SI1,62.2,58.0,5.69,5.76,3.56,2276.259681071546
1691,0.32,Ideal,F,VVS2,61.2,55.0,4.43,4.46,2.72,776.9128570908508
1692,2.05,Ideal,H,SI1,62.4,57.0,8.14,8.08,5.06,15870.355384935838
1693,0.77,Premium,J,VS2,62.3,58.0,5.86,5.8,3.63,2216.5565606053615
1694,1.28,Good,H,SI2,56.8,62.0,7.22,7.16,4.08,5409.348103054366
1695,1.21,Ideal,G,VS2,59.8,57.0,6.98,6.9,4.15,7719.803032645611
1696,0.24,Very Good,E,VVS1,62.5,59.0,3.96,4.01,2.49,536.5141784067168
1697,1.7,Ideal,I,SI1,62.9,57.0,7.57,7.5,4.74,10221.935753844613
1698,0.32,Ideal,I,VS2,62.5,55.0,4.37,4.4,2.74,522.5908465282654
1699,1.5,Premium,H,SI2,62.2,60.0,7.29,7.24,4.52,7680.041175413123
1700,1.35,Ideal,G,VVS2,61.5,55.0,7.11,7.16,4.39,11066.226168905787
1701,1.23,Ideal,G,VVS2,61.0,55.0,6.93,6.95,4.23,9275.648833446114
1702,0.3,Ideal,F,SI1,62.5,57.0,4.27,4.31,2.68,491.4254375739613
1703,0.32,Ideal,H,VS2,62.1,56.0,4.42,4.37,2.73,590.0451700104685
1704,1.1,Very Good,G,SI2,63.4,56.0,6.56,6.54,4.15,4463.691379512932
1705,0.33,Ideal,G,VVS2,60.4,57.0,4.48,4.52,2.72,765.5105217031585
1706,1.24,Premium,H,SI1,60.2,60.0,6.94,6.91,4.17,6115.582894767108
1707,2.01,Ideal,I,SI2,62.1,55.0,8.12,8.08,5.03,12602.292597711627
1708,2.0,Fair,H,VS1,66.0,56.0,7.79,7.72,5.12,17209.293164501763
1709,1.6,Ideal,G,VS2,62.2,55.0,7.5,7.46,4.65,13111.856189502454
1710,1.3,Premium,I,VS2,62.7,58.0,6.97,6.9,4.35,6690.818519163884
1711,0.52,Ideal,G,SI2,63.0,55.0,5.14,5.12,3.23,1147.3277866377366
1712,0.4,Premium,H,VS1,61.8,59.2,4.72,4.74,2.92,975.6048988040072
1713,1.02,Premium,G,VS1,62.0,59.0,6.45,6.39,3.98,6305.350211502317
1714,0.53,Very Good,E,VS2,60.1,60.0,5.21,5.28,3.15,1713.9587455658766
1715,0.41,Very Good,G,SI1,62.8,58.0,4.72,4.74,2.97,800.3202762248854
1716,0.9,Ideal,E,SI2,62.0,55.0,6.15,6.23,3.84,3540.677566799364
